"member","variable","h","point","lo90","hi90","origin_date"
"small_ss","gdp_growth",5,0.595153001286564,-0.115246730759288,1.35935091595148,2026-01-01
"small_ss","gdp_growth",6,0.611881071965163,-0.148540707699515,1.4218313575773,2026-01-01
"small_ss","gdp_growth",7,0.574911264199789,-0.295635445192324,1.38992290487863,2026-01-01
"small_ss","gdp_growth",8,0.642647298363476,-0.190583920211679,1.43363178374733,2026-01-01
"small_ss","gdp_growth",9,0.65017732412293,-0.111755305412823,1.47959688988735,2026-01-01
"small_ss","gdp_growth",10,0.60108175383499,-0.151666217992021,1.38161407231112,2026-01-01
"small_ss","gdp_growth",11,0.586110968274686,-0.197412612336023,1.38275825195695,2026-01-01
"small_ss","gdp_growth",12,0.574117942370668,-0.194065674861613,1.29786964010769,2026-01-01
"small_ss","cpi_inflation",1,0.821409950735141,0.534557721057248,1.11006152903374,2026-01-01
"small_ss","cpi_inflation",2,0.822259802547655,0.501405119266952,1.11474639057148,2026-01-01
"small_ss","cpi_inflation",3,0.826665997261987,0.510155430931736,1.13345963959417,2026-01-01
"small_ss","cpi_inflation",4,0.799528685409817,0.475178424948695,1.09064430898929,2026-01-01
"small_ss","cpi_inflation",5,0.801045303253026,0.469220826622365,1.16390983309974,2026-01-01
"small_ss","cpi_inflation",6,0.797460216311027,0.463737676083678,1.11571208422963,2026-01-01
"small_ss","cpi_inflation",7,0.797725849955689,0.45634375964967,1.10941507826221,2026-01-01
"small_ss","cpi_inflation",8,0.783592361299167,0.439294068852965,1.09925509304564,2026-01-01
"small_ss","cpi_inflation",9,0.751437120614773,0.418007877820612,1.0496727248278,2026-01-01
"small_ss","cpi_inflation",10,0.747474915020916,0.42164346931943,1.05232685915082,2026-01-01
"small_ss","cpi_inflation",11,0.734326744674422,0.406357336269128,1.05044262111201,2026-01-01
"small_ss","cpi_inflation",12,0.757236215067019,0.367139155337398,1.07684068228292,2026-01-01
"small_ss","unemp_rate",1,4.245609081254,3.9551720878283,4.5176807694852,2026-01-01
"small_ss","unemp_rate",2,4.28701924048145,3.88348072162981,4.67386845731373,2026-01-01
"small_ss","unemp_rate",3,4.32023455809947,3.76274255651048,4.83190502427314,2026-01-01
"small_ss","unemp_rate",4,4.37472829024937,3.68088079781757,4.94316841386678,2026-01-01
"small_ss","unemp_rate",5,4.41442557333621,3.66209716140474,5.06861148083759,2026-01-01
"small_ss","unemp_rate",6,4.44239216923297,3.58939689710565,5.16273733093463,2026-01-01
"small_ss","unemp_rate",7,4.48328234224839,3.58600273809108,5.24447427845282,2026-01-01
"small_ss","unemp_rate",8,4.5369481614207,3.66404475774529,5.28879944166115,2026-01-01
"small_ss","unemp_rate",9,4.58275064336424,3.66687108394096,5.28408544342097,2026-01-01
"small_ss","unemp_rate",10,4.63603843262975,3.65287294691662,5.37429473863366,2026-01-01
"small_ss","unemp_rate",11,4.63208056379388,3.67648650402117,5.47103890972021,2026-01-01
"small_ss","unemp_rate",12,4.67478417878213,3.64707158284035,5.53750958764127,2026-01-01
"small_ss","cash_rate",1,3.8915374800149,3.48805928833332,4.37590017584845,2026-01-01
"small_ss","cash_rate",2,3.91966780688604,3.13139653543364,4.69644307325447,2026-01-01
"small_ss","cash_rate",3,3.87726072049721,2.89727923208096,4.90242915145881,2026-01-01
"small_ss","cash_rate",4,3.8604180331376,2.66525512727077,5.12086143951377,2026-01-01
"small_ss","cash_rate",5,3.89178780753925,2.36340455765441,5.20962327872538,2026-01-01
"small_ss","cash_rate",6,3.90748893786868,2.2381633092152,5.36201754208055,2026-01-01
"small_ss","cash_rate",7,3.96660856138587,2.26749515906083,5.47020524539299,2026-01-01
"small_ss","cash_rate",8,3.9210539875656,2.13344137411577,5.79384902517373,2026-01-01
"small_ss","cash_rate",9,3.90889758588722,1.80711295413016,5.84942620678407,2026-01-01
"small_ss","cash_rate",10,3.8355787727563,1.77302499056267,5.82761152807297,2026-01-01
"small_ss","cash_rate",11,3.86301163528656,1.8222519242091,5.90965925642817,2026-01-01
"small_ss","cash_rate",12,3.85531202209701,1.78072226003801,5.87875753469911,2026-01-01
"small_sv","gdp_growth",1,0.466337303567744,-0.413199317300855,1.39290974395096,2026-01-01
"small_sv","gdp_growth",2,0.483163713461822,-0.389864371423962,1.45813687292453,2026-01-01
"small_sv","gdp_growth",3,0.550516382772142,-0.423102997851545,1.52163175134224,2026-01-01
"small_sv","gdp_growth",4,0.547822801330203,-0.427597096068759,1.67122041289977,2026-01-01
"small_sv","gdp_growth",5,0.559737617518194,-0.68737118276168,1.49714077122764,2026-01-01
"small_sv","gdp_growth",6,0.51539189075329,-0.94864217688121,1.5401612886719,2026-01-01
"small_sv","gdp_growth",7,0.501599252517721,-0.629329023030382,1.60677426515359,2026-01-01
"small_sv","gdp_growth",8,0.514303616739142,-0.994068050401485,1.8621758607985,2026-01-01
"small_sv","gdp_growth",9,0.474853072231547,-0.805002345170147,1.63620398793699,2026-01-01
"small_sv","gdp_growth",10,0.573907443983661,-0.644454513496104,2.00156727584608,2026-01-01
"small_sv","gdp_growth",11,0.549437085564116,-0.775042180519033,2.04664470461704,2026-01-01
"small_sv","gdp_growth",12,0.515736814656893,-0.786142925208638,2.34982028761387,2026-01-01
"small_sv","cpi_inflation",1,0.802870039076518,0.510100907874514,1.15152225357415,2026-01-01
"small_sv","cpi_inflation",2,0.792502475878442,0.477662755488358,1.11890211845419,2026-01-01
"small_sv","cpi_inflation",3,0.794965154901727,0.440574443723159,1.13437925478248,2026-01-01
"small_sv","cpi_inflation",4,0.77975595362357,0.411000336272284,1.19658509000288,2026-01-01
"small_sv","cpi_inflation",5,0.777400374826991,0.341381760737546,1.13903536228201,2026-01-01
"small_sv","cpi_inflation",6,0.786260974365915,0.391032360293583,1.18678668681898,2026-01-01
"small_sv","cpi_inflation",7,0.763293679983848,0.204457934786226,1.15834086186028,2026-01-01
"small_sv","cpi_inflation",8,0.743407091670508,0.296589443354625,1.27163685529482,2026-01-01
"small_sv","cpi_inflation",9,0.736292171866443,0.326825933948169,1.21168113898764,2026-01-01
"small_sv","cpi_inflation",10,0.754068633098013,0.301616180550633,1.26536628312511,2026-01-01
"small_sv","cpi_inflation",11,0.73162080758981,0.281366253586442,1.25089231145388,2026-01-01
"small_sv","cpi_inflation",12,0.732389744613855,0.264051439798219,1.21194394714348,2026-01-01
"small_sv","unemp_rate",1,4.20286141934542,3.97892353260613,4.48089008865743,2026-01-01
"small_sv","unemp_rate",2,4.23801346086714,3.79076452909449,4.71123686154403,2026-01-01
"small_sv","unemp_rate",3,4.27171184885666,3.78022995498033,4.88311788497396,2026-01-01
"small_sv","unemp_rate",4,4.32664938643615,3.69101875748346,5.07445186281855,2026-01-01
"small_sv","unemp_rate",5,4.39271389715774,3.66977852840508,5.23505953090682,2026-01-01
"small_sv","unemp_rate",6,4.41030419847984,3.56146664660456,5.31468560271614,2026-01-01
"small_sv","unemp_rate",7,4.49267307033911,3.58659456743908,5.51059535659605,2026-01-01
"small_sv","unemp_rate",8,4.53906017348834,3.37417245792673,5.56579642825801,2026-01-01
"small_sv","unemp_rate",9,4.56985796297006,3.3871477691657,5.68579901174563,2026-01-01
"small_sv","unemp_rate",10,4.61306514562023,3.45132962498563,5.85224161475669,2026-01-01
"small_sv","unemp_rate",11,4.61261985471847,3.40586892265617,5.93814360105708,2026-01-01
"small_sv","unemp_rate",12,4.62740874343928,3.33368911333686,6.27223917483251,2026-01-01
"small_sv","cash_rate",1,3.87100614265441,3.51006082776721,4.22325460359114,2026-01-01
"small_sv","cash_rate",2,3.86690813757494,3.24610513225594,4.42626411229796,2026-01-01
"small_sv","cash_rate",3,3.83437242254415,3.097500440209,4.72002786678646,2026-01-01
"small_sv","cash_rate",4,3.75658210437505,2.80432235066719,4.82587039174752,2026-01-01
"small_sv","cash_rate",5,3.70116666273831,2.67187056424588,5.02812687798927,2026-01-01
"small_sv","cash_rate",6,3.65900932028383,2.36141824501855,5.52556828648174,2026-01-01
"small_sv","cash_rate",7,3.65820813450054,2.25909807508678,5.7600980156273,2026-01-01
"small_sv","cash_rate",8,3.6851345033391,2.07880222070794,6.0242124728493,2026-01-01
"small_sv","cash_rate",9,3.65863826962831,1.79686833844233,6.37555045625354,2026-01-01
"small_sv","cash_rate",10,3.6235448316343,1.36079760407336,6.32928092637776,2026-01-01
"small_sv","cash_rate",11,3.62408613431739,1.22331003607527,6.45290773809764,2026-01-01
"small_sv","cash_rate",12,3.52623420221283,0.960040664963199,6.56056017523337,2026-01-01
"small_loose_p5","gdp_growth",1,0.626954374335726,-0.0912758337830097,1.25985634258213,2026-01-01
"small_loose_p5","gdp_growth",2,0.669928494598953,-0.12391588485186,1.42980078323384,2026-01-01
"small_loose_p5","gdp_growth",3,0.603554523110329,-0.0420957491051596,1.41443547250092,2026-01-01
"small_loose_p5","gdp_growth",4,0.631452083548594,-0.239661752668511,1.4774659420358,2026-01-01
"small_loose_p5","gdp_growth",5,0.581159620637227,-0.135410042906685,1.41073172747378,2026-01-01
"small_loose_p5","gdp_growth",6,0.616576672158525,-0.232957246193922,1.37018419758133,2026-01-01
"small_loose_p5","gdp_growth",7,0.659637165731343,-0.133624949594654,1.49766644026327,2026-01-01
"small_loose_p5","gdp_growth",8,0.704533658206355,-0.175551457732655,1.3920078590303,2026-01-01
"small_loose_p5","gdp_growth",9,0.564927610355461,-0.217888591711471,1.51095762865707,2026-01-01
"small_loose_p5","gdp_growth",10,0.594902693182732,-0.207523892939226,1.36376257657688,2026-01-01
"small_loose_p5","gdp_growth",11,0.635524319421644,-0.160456044237975,1.44720587119283,2026-01-01
"small_loose_p5","gdp_growth",12,0.622064813585323,-0.209716498485698,1.42158527344164,2026-01-01
"small_loose_p5","cpi_inflation",1,0.82135301562207,0.575027386743726,1.09149275222276,2026-01-01
"small_loose_p5","cpi_inflation",2,0.8308177207914,0.530142004279717,1.17467539772096,2026-01-01
"small_loose_p5","cpi_inflation",3,0.820815948930061,0.490683360215706,1.1620036409734,2026-01-01
"small_loose_p5","cpi_inflation",4,0.850525986583885,0.43482626670089,1.19623158701354,2026-01-01
"small_loose_p5","cpi_inflation",5,0.835468112616515,0.410441977300701,1.20033601024088,2026-01-01
"small_loose_p5","cpi_inflation",6,0.842286710378615,0.386529386087681,1.17634247602686,2026-01-01
"small_loose_p5","cpi_inflation",7,0.830246389980274,0.382437070006136,1.22334019851825,2026-01-01
"small_loose_p5","cpi_inflation",8,0.826448296037244,0.40757800220089,1.16489798574227,2026-01-01
"small_loose_p5","cpi_inflation",9,0.831963840179167,0.457786753073537,1.19949922124678,2026-01-01
"small_loose_p5","cpi_inflation",10,0.812294506089317,0.348693121067657,1.21401368130122,2026-01-01
"small_loose_p5","cpi_inflation",11,0.8090761227807,0.364319814123124,1.20629253005965,2026-01-01
"small_loose_p5","cpi_inflation",12,0.800452766872072,0.311934182382874,1.18810280272496,2026-01-01
"small_loose_p5","unemp_rate",1,4.17490722669372,3.96176050019787,4.4226796680628,2026-01-01
"small_loose_p5","unemp_rate",2,4.19030706140503,3.80012302904739,4.55377120277113,2026-01-01
"small_loose_p5","unemp_rate",3,4.21539796180929,3.73447000235024,4.78294945003069,2026-01-01
"small_loose_p5","unemp_rate",4,4.27080012679181,3.68179340889663,4.92172839264287,2026-01-01
"small_loose_p5","unemp_rate",5,4.28140516332439,3.64592736103856,5.011004472668,2026-01-01
"small_loose_p5","unemp_rate",6,4.32129917647175,3.5372789628917,5.13978481692814,2026-01-01
"small_loose_p5","unemp_rate",7,4.32266471529775,3.52158158853417,5.1886227282183,2026-01-01
"small_loose_p5","unemp_rate",8,4.30935733300826,3.4890644551037,5.26006017399815,2026-01-01
"small_loose_p5","unemp_rate",9,4.34520782405701,3.47193243440062,5.31860264641383,2026-01-01
"small_loose_p5","unemp_rate",10,4.33453615805896,3.40136885608311,5.40572651051851,2026-01-01
"small_loose_p5","unemp_rate",11,4.35839591987008,3.40199913379655,5.49018261974788,2026-01-01
"small_loose_p5","unemp_rate",12,4.37188989970704,3.31345872810664,5.51418718533946,2026-01-01
"small_loose_p5","cash_rate",1,3.97570622034118,3.62051440473036,4.3423157594316,2026-01-01
"small_loose_p5","cash_rate",2,3.99324544925672,3.23250830325765,4.71446273537986,2026-01-01
"small_loose_p5","cash_rate",3,3.87516765654556,2.81984156819903,4.9366511450774,2026-01-01
"small_loose_p5","cash_rate",4,3.73410573206652,2.44153310066854,5.03222757819216,2026-01-01
"small_loose_p5","cash_rate",5,3.59575923863319,2.08237905629678,5.17449621460575,2026-01-01
"small_loose_p5","cash_rate",6,3.56733734766544,1.8194066675047,5.27121137343793,2026-01-01
"small_loose_p5","cash_rate",7,3.55803278383899,1.56801182128385,5.41474552593528,2026-01-01
"small_loose_p5","cash_rate",8,3.53255232279539,1.18223085243039,5.62093612052015,2026-01-01
"small_loose_p5","cash_rate",9,3.47342507323817,0.962884475939598,5.86603253812929,2026-01-01
"small_loose_p5","cash_rate",10,3.40111329886389,0.758718941519319,6.039192066052,2026-01-01
"small_loose_p5","cash_rate",11,3.3700454611812,0.578159072168427,6.18347744816843,2026-01-01
"small_loose_p5","cash_rate",12,3.33480079642149,0.490107352943971,6.27950294019543,2026-01-01
"medium_minn","gdp_growth",1,0.400582972298615,-0.460733910971715,1.13810941590732,2026-01-01
"medium_minn","gdp_growth",2,0.441354585904759,-0.803465947695102,1.35205792169018,2026-01-01
"medium_minn","gdp_growth",3,0.488644333108446,-0.33530984297308,1.44185117095599,2026-01-01
"medium_minn","gdp_growth",4,0.550123288914624,-0.491315184216304,1.55380756567853,2026-01-01
"medium_minn","gdp_growth",5,0.539904602009242,-0.593058757305609,1.5367859237875,2026-01-01
"medium_minn","gdp_growth",6,0.486974679352925,-0.548944153753744,1.50656051834074,2026-01-01
"medium_minn","gdp_growth",7,0.584207769742145,-0.310921337789526,1.47483245396122,2026-01-01
"medium_minn","gdp_growth",8,0.62478692783817,-0.420697566325478,1.83477209303691,2026-01-01
"medium_minn","gdp_growth",9,0.607232965842383,-0.456424675984321,1.80743418752558,2026-01-01
"medium_minn","gdp_growth",10,0.615088804322478,-0.367638146268116,1.86357154011371,2026-01-01
"medium_minn","gdp_growth",11,0.660859511146792,-0.489265226489913,2.02668040272803,2026-01-01
"medium_minn","gdp_growth",12,0.597418407014259,-0.552273263183869,1.77288202533436,2026-01-01
"medium_minn","cpi_inflation",1,0.806868847377171,0.532727803469791,1.06872219709908,2026-01-01
"medium_minn","cpi_inflation",2,0.786665627668271,0.475715441022358,1.08936744793723,2026-01-01
"medium_minn","cpi_inflation",3,0.802154297032275,0.451114799309254,1.14957615016408,2026-01-01
"medium_minn","cpi_inflation",4,0.797723395707912,0.370654350445901,1.23809914269451,2026-01-01
"medium_minn","cpi_inflation",5,0.788250415800256,0.383093322446934,1.24913772380563,2026-01-01
"medium_minn","cpi_inflation",6,0.804752586362554,0.411329832743468,1.23220497333594,2026-01-01
"medium_minn","cpi_inflation",7,0.789092615111721,0.389521780535293,1.26899033054547,2026-01-01
"medium_minn","cpi_inflation",8,0.785068710685212,0.391878522077518,1.33599574488823,2026-01-01
"medium_minn","cpi_inflation",9,0.813422752116404,0.322047325692445,1.28855607589221,2026-01-01
"medium_minn","cpi_inflation",10,0.797157439527046,0.317708570259685,1.31768565884342,2026-01-01
"medium_minn","cpi_inflation",11,0.796195727939141,0.225467538719152,1.3465812556569,2026-01-01
"medium_minn","cpi_inflation",12,0.770237792232251,0.254103305055885,1.31622304357511,2026-01-01
"medium_minn","unemp_rate",1,4.240620469892,3.97593384343574,4.48354043597798,2026-01-01
"medium_minn","unemp_rate",2,4.2877579888513,3.8434015217756,4.67677300781404,2026-01-01
"medium_minn","unemp_rate",3,4.33100521237767,3.72852702383937,4.96062951482116,2026-01-01
"medium_minn","unemp_rate",4,4.37158778253525,3.64490965703511,5.04244510682621,2026-01-01
"medium_minn","unemp_rate",5,4.38642555140753,3.508117431573,5.16483601949849,2026-01-01
"medium_minn","unemp_rate",6,4.44339351561428,3.3535812086601,5.35344760393197,2026-01-01
"medium_minn","unemp_rate",7,4.43190138704266,3.26543379960799,5.35684100684681,2026-01-01
"medium_minn","unemp_rate",8,4.43715055016759,3.30882127152746,5.58574574789098,2026-01-01
"medium_minn","unemp_rate",9,4.49338053576473,3.23706899260105,5.6841022863404,2026-01-01
"medium_minn","unemp_rate",10,4.53108490732655,3.20452505352434,5.74669014654325,2026-01-01
"medium_minn","unemp_rate",11,4.55281214365384,3.05990345194357,5.89569916866446,2026-01-01
"medium_minn","unemp_rate",12,4.56572303811504,3.05214085238939,5.91655604683335,2026-01-01
"medium_minn","cash_rate",1,3.98610215070076,3.64037877788155,4.3158987792309,2026-01-01
"medium_minn","cash_rate",2,4.11689284838853,3.46792296232272,4.76833266186073,2026-01-01
"medium_minn","cash_rate",3,4.20668728918456,3.42077683976774,5.10616063159362,2026-01-01
"medium_minn","cash_rate",4,4.29996595306968,3.37636925648629,5.32002505077814,2026-01-01
"medium_minn","cash_rate",5,4.33515249671221,3.33901632979974,5.63245901838511,2026-01-01
"medium_minn","cash_rate",6,4.38315025806717,3.14441808752614,5.91025542031898,2026-01-01
"medium_minn","cash_rate",7,4.38496294726323,3.06440469394746,6.19866999274601,2026-01-01
"medium_minn","cash_rate",8,4.35240611875444,2.898311910884,6.19422403113273,2026-01-01
"medium_minn","cash_rate",9,4.31725902357432,2.53604489060716,6.3908383432131,2026-01-01
"medium_minn","cash_rate",10,4.30106850484698,2.28659254378712,6.48479743841594,2026-01-01
"medium_minn","cash_rate",11,4.28667261518864,2.0174680769947,6.68615823954103,2026-01-01
"medium_minn","cash_rate",12,4.3140779686523,1.79448713642139,7.04816282638844,2026-01-01
"medium_conj","gdp_growth",1,0.624759375851644,-0.18040298992486,1.29670546463564,2026-01-01
"medium_conj","gdp_growth",2,0.684801765806525,-0.0831709198216972,1.38437299250524,2026-01-01
"medium_conj","gdp_growth",3,0.648209879836282,-0.0126144981161698,1.35470323547755,2026-01-01
"medium_conj","gdp_growth",4,0.63600205515395,-0.047819739645024,1.38623479778943,2026-01-01
"medium_conj","gdp_growth",5,0.66835703357648,-0.074959043468322,1.37768637707403,2026-01-01
"medium_conj","gdp_growth",6,0.700887592364083,-0.0229128790585683,1.32616618540396,2026-01-01
"medium_conj","gdp_growth",7,0.616913531092116,-0.0413866025422149,1.32404985460135,2026-01-01
"medium_conj","gdp_growth",8,0.603869211750725,-0.126052005487925,1.3205180763158,2026-01-01
"medium_conj","gdp_growth",9,0.680327672263236,-0.0343217013469626,1.43366487827788,2026-01-01
"medium_conj","gdp_growth",10,0.648432273543623,0.0161489129443475,1.36578674785963,2026-01-01
"medium_conj","gdp_growth",11,0.658755438693105,-0.0368494142091572,1.36663758084854,2026-01-01
"medium_conj","gdp_growth",12,0.609538569904459,-0.0139908707781112,1.2867339513011,2026-01-01
"medium_conj","cpi_inflation",1,0.814780556404292,0.529827733919016,1.0741716976855,2026-01-01
"medium_conj","cpi_inflation",2,0.76387076180483,0.480300613097171,1.07727333148895,2026-01-01
"medium_conj","cpi_inflation",3,0.749142984458834,0.457701240848764,1.04962407735164,2026-01-01
"medium_conj","cpi_inflation",4,0.723875514118975,0.408997957437869,1.04837446008077,2026-01-01
"medium_conj","cpi_inflation",5,0.719863673960312,0.418595760350782,1.05439279145943,2026-01-01
"medium_conj","cpi_inflation",6,0.718158784217715,0.450046389910691,0.997495575151874,2026-01-01
"medium_conj","cpi_inflation",7,0.727815564023098,0.479856146072124,1.05423884474645,2026-01-01
"medium_conj","cpi_inflation",8,0.726914585577709,0.42048403661229,0.998045209668263,2026-01-01
"medium_conj","cpi_inflation",9,0.718706903373106,0.38927818999142,1.03299337440097,2026-01-01
"medium_conj","cpi_inflation",10,0.714928145177627,0.385325885833598,1.0003061677109,2026-01-01
"medium_conj","cpi_inflation",11,0.732118799351301,0.364241688315141,1.0351651293831,2026-01-01
"medium_conj","cpi_inflation",12,0.721905430057023,0.396340218743372,1.0586790455734,2026-01-01
"medium_conj","unemp_rate",1,4.20222261324398,3.98035810356076,4.4350960282438,2026-01-01
"medium_conj","unemp_rate",2,4.21780305557994,3.85395604925733,4.61026135387585,2026-01-01
"medium_conj","unemp_rate",3,4.22709461396931,3.74733998638175,4.76006792354667,2026-01-01
"medium_conj","unemp_rate",4,4.23694783553877,3.70584581113742,4.89823378255462,2026-01-01
"medium_conj","unemp_rate",5,4.25656948045769,3.61004960292454,4.98449379195006,2026-01-01
"medium_conj","unemp_rate",6,4.27367354892,3.56894995716371,5.09135779618346,2026-01-01
"medium_conj","unemp_rate",7,4.26784451015383,3.51989199256951,5.08346715292855,2026-01-01
"medium_conj","unemp_rate",8,4.28676679073612,3.51501059640703,5.16225695241218,2026-01-01
"medium_conj","unemp_rate",9,4.29584329312252,3.38776243139959,5.23887651857681,2026-01-01
"medium_conj","unemp_rate",10,4.28415950599953,3.37498892717623,5.22334024146818,2026-01-01
"medium_conj","unemp_rate",11,4.29934641146391,3.27511185891321,5.30071202471715,2026-01-01
"medium_conj","unemp_rate",12,4.2962245085688,3.23149722634381,5.35786318744606,2026-01-01
"medium_conj","cash_rate",1,3.85317605935638,3.41984983104161,4.25217852828047,2026-01-01
"medium_conj","cash_rate",2,3.83232042786046,3.12557019571092,4.5363913469255,2026-01-01
"medium_conj","cash_rate",3,3.73726671569413,2.8339914705313,4.67432239373098,2026-01-01
"medium_conj","cash_rate",4,3.69183854036044,2.597206276614,4.83965054262828,2026-01-01
"medium_conj","cash_rate",5,3.67028700179347,2.46564878937091,4.95150929508085,2026-01-01
"medium_conj","cash_rate",6,3.65420077682666,2.34960464513627,5.07081860751086,2026-01-01
"medium_conj","cash_rate",7,3.61549611748583,2.22803271794302,5.15385768245255,2026-01-01
"medium_conj","cash_rate",8,3.54579988613998,1.89044587031856,5.43725941330487,2026-01-01
"medium_conj","cash_rate",9,3.49883077049202,1.84712938076495,5.80632320122236,2026-01-01
"medium_conj","cash_rate",10,3.50967224720564,1.66818769060143,5.78642462574273,2026-01-01
"medium_conj","cash_rate",11,3.46919572490204,1.60328761756931,5.98615534053214,2026-01-01
"medium_conj","cash_rate",12,3.40139976352991,1.47928751468688,6.06885919250381,2026-01-01
"small_tight","gdp_growth",1,0.61961006443692,-0.0974372678356876,1.38373563552419,2026-01-01
"small_tight","gdp_growth",2,0.60192855573494,-0.18594282560363,1.40570651786192,2026-01-01
"small_tight","gdp_growth",3,0.621227276678758,-0.159049838061754,1.42023694533245,2026-01-01
"small_tight","gdp_growth",4,0.651242274381364,-0.157419570558143,1.32507942168283,2026-01-01
"small_tight","gdp_growth",5,0.625232629084042,-0.190353454481993,1.44944341253908,2026-01-01
"small_tight","gdp_growth",6,0.67694452062076,-0.0314975220127333,1.37092049348712,2026-01-01
"small_tight","gdp_growth",7,0.614900856901579,-0.162583156636948,1.36361988270251,2026-01-01
"small_tight","gdp_growth",8,0.631304437723981,-0.20864754037266,1.39272998881299,2026-01-01
"small_tight","gdp_growth",9,0.629691567345935,-0.148499042859377,1.37916869587775,2026-01-01
"small_tight","gdp_growth",10,0.646942705792422,-0.14305881651595,1.34244478953055,2026-01-01
"small_tight","gdp_growth",11,0.592474323489928,-0.12844093247278,1.33434157337859,2026-01-01
"small_tight","gdp_growth",12,0.640515495967385,-0.0710477960145453,1.36538578004497,2026-01-01
"small_tight","cpi_inflation",1,0.807176456419222,0.488271334103637,1.10129803857032,2026-01-01
"small_tight","cpi_inflation",2,0.806414157604317,0.473938255620686,1.10196539437003,2026-01-01
"small_tight","cpi_inflation",3,0.734017967807825,0.43517402935412,1.08651098065873,2026-01-01
"small_tight","cpi_inflation",4,0.723832981571509,0.443199572928795,1.06443305112618,2026-01-01
"small_tight","cpi_inflation",5,0.765809308586201,0.464596468715275,1.14380801357805,2026-01-01
"small_tight","cpi_inflation",6,0.768185896533343,0.392765022058372,1.11533860345838,2026-01-01
"small_tight","cpi_inflation",7,0.735382574213861,0.405776761353065,1.05946712017775,2026-01-01
"small_tight","cpi_inflation",8,0.725933091320486,0.370466012022819,1.07831691533953,2026-01-01
"small_tight","cpi_inflation",9,0.728288776427938,0.341032027833747,1.0705160377189,2026-01-01
"small_tight","cpi_inflation",10,0.719689462944971,0.384493936934392,1.06284016972774,2026-01-01
"small_tight","cpi_inflation",11,0.753302543871752,0.319980537177436,1.08774317527128,2026-01-01
"small_tight","cpi_inflation",12,0.7188297617508,0.378088663476817,1.12933606875676,2026-01-01
"small_tight","unemp_rate",1,4.24252475161466,3.95264302149378,4.47447395513672,2026-01-01
"small_tight","unemp_rate",2,4.24828424240425,3.79024827138793,4.64407855478428,2026-01-01
"small_tight","unemp_rate",3,4.24962022961783,3.67495020797341,4.78381699119003,2026-01-01
"small_tight","unemp_rate",4,4.28251479995602,3.60280405996412,4.85810701450739,2026-01-01
"small_tight","unemp_rate",5,4.26556434330711,3.42978692684874,4.91110142731626,2026-01-01
"small_tight","unemp_rate",6,4.25027534564026,3.4366094066293,4.96377913812798,2026-01-01
"small_tight","unemp_rate",7,4.26310757458901,3.3926430649325,5.05145166903621,2026-01-01
"small_tight","unemp_rate",8,4.28973496241797,3.40001763693426,5.07136432307115,2026-01-01
"small_tight","unemp_rate",9,4.29134867197876,3.30488039119871,5.16774853957586,2026-01-01
"small_tight","unemp_rate",10,4.3421742325383,3.16341282501079,5.20096152074439,2026-01-01
"small_tight","unemp_rate",11,4.29712540414126,3.15539262994348,5.26510631966334,2026-01-01
"small_tight","unemp_rate",12,4.31474063317962,3.15083504036228,5.24680690097418,2026-01-01
"small_tight","cash_rate",1,3.83909887723611,3.30106378427156,4.31136730626382,2026-01-01
"small_tight","cash_rate",2,3.88592942763867,3.01956382091668,4.59012949305664,2026-01-01
"small_tight","cash_rate",3,3.86489695736946,2.75621085608384,4.75232891694179,2026-01-01
"small_tight","cash_rate",4,3.86732209174972,2.55063954633442,5.02406574935816,2026-01-01
"small_tight","cash_rate",5,3.85765238463401,2.49466772174054,5.30649120313646,2026-01-01
"small_tight","cash_rate",6,3.86592856656246,2.35561032191075,5.5099559371743,2026-01-01
"small_tight","cash_rate",7,3.88214854105621,2.18247951114216,5.56799223987218,2026-01-01
"small_tight","cash_rate",8,3.89987538535625,1.78939285363512,5.60962010858043,2026-01-01
"small_tight","cash_rate",9,3.82870012932932,1.80178956866108,5.62150007505664,2026-01-01
"small_tight","cash_rate",10,3.86275157555708,1.68385868339865,5.77074488833552,2026-01-01
"small_tight","cash_rate",11,3.84462033752378,1.54265622226735,5.90015238103994,2026-01-01
"small_tight","cash_rate",12,3.86806045522842,1.3994734129533,6.13181264254247,2026-01-01
"small_unres","gdp_growth",1,0.61843482196772,-0.202127036609163,1.5356532240416,2026-01-01
"small_unres","gdp_growth",2,0.618082492555865,-0.134919225213341,1.37123224035585,2026-01-01
"small_unres","gdp_growth",3,0.643790053268084,-0.119076431666184,1.45578744486175,2026-01-01
"small_unres","gdp_growth",4,0.6282099772669,-0.0842304355887835,1.32093876440134,2026-01-01
"small_unres","gdp_growth",5,0.649931031501205,-0.129880723770045,1.36429037115094,2026-01-01
"small_unres","gdp_growth",6,0.6411187728071,-0.236652420930421,1.32613627444191,2026-01-01
"small_unres","gdp_growth",7,0.642347473916746,-0.118841572887991,1.35356810552078,2026-01-01
"small_unres","gdp_growth",8,0.640146454045762,-0.101668331911966,1.43330412013474,2026-01-01
"small_unres","gdp_growth",9,0.56989689012712,-0.132401567112251,1.40114178940116,2026-01-01
"small_unres","gdp_growth",10,0.622575706449145,-0.135676696275967,1.41960969457382,2026-01-01
"small_unres","gdp_growth",11,0.5756889850182,-0.198601485517967,1.40744188850921,2026-01-01
"small_unres","gdp_growth",12,0.665953506329554,-0.193989717767661,1.49836604153095,2026-01-01
