"member","variable","measure","h","logdens_base","crps_base","rmse_base","logdens_2021q3","crps_2021q3","rmse_2021q3","crps_ratio","logdens_diff"
"small_loose_p5","gdp_growth","cum",10,-2.78334027710839,1.57494850708594,2.97913250222702,-2.77340090645831,1.52989153715761,2.8980467821879,0.971391464720519,0.00993937065008454
"small_loose_p5","gdp_growth","cum",11,-2.57486152363825,1.59758875986399,3.04368329045423,-2.55819959631341,1.5426633148003,2.94131193942344,0.965619784988747,0.0166619273248352
"small_loose_p5","gdp_growth","cum",12,-2.54703598209561,1.60843800784779,3.08080111094872,-2.52830252283161,1.54963700037484,2.96384484044074,0.963442167378504,0.0187334592639981
"small_loose_p5","gdp_growth","cum",2,-10.3819742397846,0.711519034473046,1.6957824064387,-10.5303589933011,0.744557278749356,1.72594028901031,1.04643339485749,-0.14838475351646
"small_loose_p5","gdp_growth","cum",3,-5.8524304760374,0.852598825221561,1.90366274994538,-5.91683702114401,0.894712685757936,1.94581641673248,1.04939469688506,-0.0644065451066114
"small_loose_p5","gdp_growth","cum",4,-5.45496674314439,0.976931158878247,2.02766999526891,-5.50522925406247,1.01396476364251,2.06516131866173,1.03790810071692,-0.050262510918083
"small_loose_p5","gdp_growth","cum",5,-4.56957750548815,1.07384078360432,2.12575248969472,-4.60150297255878,1.09878288656753,2.14784126977563,1.02322700287048,-0.0319254670706295
"small_loose_p5","gdp_growth","cum",6,-3.49810532851355,1.24455143665397,2.44003156616404,-3.51727607074996,1.25281844515707,2.44075433310961,1.00664256073283,-0.0191707422364136
"small_loose_p5","gdp_growth","cum",7,-3.64150522103448,1.35700123869538,2.62729897977508,-3.64832703132291,1.35086540736471,2.60980661935779,0.995478389292726,-0.00682181028843276
"small_loose_p5","gdp_growth","cum",8,-3.48012404767988,1.44349485378051,2.77977019128667,-3.48009607596599,1.42458769220522,2.74332961683888,0.986901815738535,2.79717138855773e-05
"small_loose_p5","gdp_growth","cum",9,-3.12693262698214,1.50922505580779,2.86506870552172,-3.11922566928715,1.47630288014316,2.80545997758274,0.978186039558555,0.00770695769499197
"small_loose_p5","gdp_growth","q",1,-11.4418547737655,0.465057594343538,1.23926338691296,-11.7652937230977,0.479879958020359,1.2532734222274,1.03187210327732,-0.323438949332226
"small_loose_p5","gdp_growth","q",10,-10.9410174755553,0.547046876439711,1.3714076168307,-10.9449134801709,0.545033940214676,1.36937114472071,0.996320358799715,-0.00389600461559958
"small_loose_p5","gdp_growth","q",11,-16.9286532816778,0.549933032104302,1.381000028347,-16.9298923661329,0.547755918691484,1.37909586453148,0.996041129945428,-0.0012390844551291
"small_loose_p5","gdp_growth","q",12,-17.4799844427826,0.555614464126542,1.39471664831734,-17.4798945089975,0.554451874660885,1.39360568029063,0.997907560834499,8.99337850555071e-05
"small_loose_p5","gdp_growth","q",2,-Inf,0.481773604468417,1.28204496490255,-Inf,0.494704793431713,1.29037172042974,1.026840800001,NA
"small_loose_p5","gdp_growth","q",3,-14.514512775634,0.497418162282866,1.29950317275069,-14.5413985409269,0.504272993628009,1.30279141407502,1.0137808223843,-0.0268857652928851
"small_loose_p5","gdp_growth","q",4,-15.0356414422042,0.512106900806331,1.30893089306506,-15.0581433439514,0.514942144355027,1.3087556549987,1.00553642910149,-0.0225019017471588
"small_loose_p5","gdp_growth","q",5,-13.1535694722943,0.513535405995391,1.31996281634706,-13.1649662886143,0.514453772216595,1.31969754208176,1.00178832113713,-0.0113968163200475
"small_loose_p5","gdp_growth","q",6,-14.5956014030661,0.532071994323939,1.34113111271752,-14.6106704711539,0.533770334810693,1.34130777213703,1.00319193737853,-0.0150690680878043
"small_loose_p5","gdp_growth","q",7,-12.3575244062133,0.53435686484905,1.34505374959967,-12.3605968211833,0.532618861160046,1.34320257168587,0.996747485054778,-0.00307241497004895
"small_loose_p5","gdp_growth","q",8,-12.9931299777312,0.536330971587974,1.34597581466806,-12.9896655036144,0.532751858852129,1.34333070230339,0.993326671541552,0.00346447411677708
"small_loose_p5","gdp_growth","q",9,-12.7194398244524,0.539234679833396,1.35301908242141,-12.7227956571907,0.536923351134007,1.35049630828436,0.995713686849475,-0.00335583273825613
"small_loose_p5","gdp_growth","ye",1,-11.4418547737655,0.465057594343538,1.23926338691296,-11.7652937230977,0.479879958020359,1.2532734222274,1.03187210327732,-0.323438949332226
"small_loose_p5","gdp_growth","ye",10,-3.87972647148631,1.02722435618642,2.14544068361172,-3.86642829928899,1.00716621222733,2.12076433431667,0.980473453692667,0.0132981721973193
"small_loose_p5","gdp_growth","ye",11,-4.17809859856653,1.03315089265963,2.14813641912133,-4.16694535407755,1.01316009484218,2.12441676186561,0.980650650394362,0.011153244488975
"small_loose_p5","gdp_growth","ye",12,-3.68792470100383,1.02374934661806,2.14499118564812,-3.68366090681836,1.00865719645883,2.12601299216467,0.985257963573715,0.00426379418547018
"small_loose_p5","gdp_growth","ye",2,-10.3819742397846,0.711519034473046,1.6957824064387,-10.5303589933011,0.744557278749356,1.72594028901031,1.04643339485749,-0.148384753516462
"small_loose_p5","gdp_growth","ye",3,-5.8524304760374,0.852598825221561,1.90366274994538,-5.91683702114401,0.894712685757936,1.94581641673248,1.04939469688506,-0.0644065451066114
"small_loose_p5","gdp_growth","ye",4,-5.45496674314439,0.976931158878247,2.02766999526891,-5.50522925406247,1.01396476364251,2.06516131866173,1.03790810071692,-0.050262510918083
"small_loose_p5","gdp_growth","ye",5,-6.60090651520175,0.982062413824498,2.09146521419382,-6.62262810762205,0.996676369164422,2.10365093050665,1.01488088245126,-0.0217215924203007
"small_loose_p5","gdp_growth","ye",6,-5.61403396983127,0.991309808365647,2.12247205522756,-5.62230152003348,0.989391435742831,2.11726431357434,0.998064810207035,-0.00826755020221359
"small_loose_p5","gdp_growth","ye",7,-6.64623468550031,1.03212192955798,2.15830405870743,-6.63794802270009,1.02673004777632,2.15181340224373,0.994775925569213,0.00828666280022095
"small_loose_p5","gdp_growth","ye",8,-5.93607264484878,1.05195605001985,2.18103373531677,-5.93197873503054,1.04367028613828,2.17182303906418,0.992123469529534,0.0040939098182422
"small_loose_p5","gdp_growth","ye",9,-4.76628622258657,1.04305511920831,2.17066921759757,-4.75448430431418,1.02711094780065,2.15153439572448,0.98471397041821,0.0118019182723925
"small_loose_p5","unemp_rate","q",1,-3.78771247364208,0.127557357697176,0.290983069360745,-3.79779472754933,0.126946302810375,0.289037896997123,0.995209567696975,-0.010082253907254
"small_loose_p5","unemp_rate","q",10,-1.7541535792714,0.698281836964519,1.25238008258344,-1.7490925552967,0.685220862145251,1.22174951930175,0.981295554133207,0.00506102397470354
"small_loose_p5","unemp_rate","q",11,-1.7124482001626,0.711631445174449,1.27798148812853,-1.70506210561473,0.696298135089477,1.24171664994887,0.978453298840366,0.00738609454787387
"small_loose_p5","unemp_rate","q",12,-1.66472189213832,0.720987324508262,1.30761289637927,-1.65454122850306,0.703259289855033,1.26366193506201,0.975411447537833,0.0101806636352562
"small_loose_p5","unemp_rate","q",2,-2.74091266602351,0.237809706440579,0.487182811511881,-2.75389689993705,0.237600714213719,0.48610159580522,0.99912117873577,-0.0129842339135386
"small_loose_p5","unemp_rate","q",3,-1.78654327041454,0.350063034747019,0.680269004334913,-1.80939628096295,0.350448814574718,0.67821484335693,1.0011020296044,-0.0228530105484108
"small_loose_p5","unemp_rate","q",4,-1.60186587829545,0.440736577766668,0.823336168508386,-1.62055201741322,0.4406964652243,0.818710425821675,0.9999089874896,-0.0186861391177655
"small_loose_p5","unemp_rate","q",5,-1.46460749700587,0.510090178488414,0.941117927623195,-1.47991324553006,0.508043219004173,0.932443481532101,0.995987063522166,-0.015305748524195
"small_loose_p5","unemp_rate","q",6,-1.62658439732243,0.56742836922522,1.02671255292828,-1.63739701381209,0.562285544577443,1.01305284675302,0.990936609928757,-0.0108126164896616
"small_loose_p5","unemp_rate","q",7,-1.78971469309988,0.624019243468545,1.13173343669561,-1.79065935766402,0.615568718404211,1.11352486871266,0.986457909507145,-0.000944664564137554
"small_loose_p5","unemp_rate","q",8,-1.84339753590943,0.661994022023146,1.19062061355398,-1.83873037448176,0.651676927127481,1.16836105349926,0.984415123773876,0.00466716142767409
"small_loose_p5","unemp_rate","q",9,-1.78597987082477,0.682724760600821,1.22459049576743,-1.77761902354462,0.670092055304972,1.19805222059536,0.981496635211045,0.0083608472801453
"small_minn","cash_rate","q",1,-0.0602306909210123,0.130101330996518,0.248514007959963,-0.06918961008273,0.131589332259305,0.246840938881097,1.01143724857685,-0.00895891916171766
"small_minn","cash_rate","q",10,-2.17291237643189,1.20049691402782,2.07545149721992,-2.15429977999582,1.19165412684942,2.0929425343764,0.992634060883392,0.0186125964360686
"small_minn","cash_rate","q",11,-2.26750369106244,1.30029522901769,2.21804825706953,-2.25232071003472,1.2930199220275,2.23665836211746,0.994404880654923,0.0151829810277162
"small_minn","cash_rate","q",12,-2.34113129055019,1.38623034741135,2.33920095792248,-2.32845138219526,1.38081832166635,2.35965166863682,0.996095868370577,0.0126799083549267
"small_minn","cash_rate","q",2,-0.634912460368728,0.239522455679665,0.466713872035091,-0.61402579181378,0.238249629695639,0.464533910358527,0.994685984742372,0.0208866685549479
"small_minn","cash_rate","q",3,-0.965652548317369,0.352852644383279,0.687511069691701,-0.943858210156353,0.347672198742618,0.690195807320665,0.985318387935804,0.0217943381610165
"small_minn","cash_rate","q",4,-1.24246370324373,0.481288103548167,0.923148798010224,-1.21666777024923,0.473223923120731,0.92960781805992,0.983244588079396,0.0257959329945008
"small_minn","cash_rate","q",5,-1.45841909332727,0.610308769244813,1.15232746948167,-1.43274850933744,0.600862083532715,1.16249908631739,0.984521464890981,0.025670583989835
"small_minn","cash_rate","q",6,-1.65124175331253,0.737484173789773,1.36279634770873,-1.62607502868197,0.726904865420737,1.37445744643174,0.985654867256782,0.0251667246305638
"small_minn","cash_rate","q",7,-1.81326829962661,0.854436205743328,1.54992391649926,-1.78224311855706,0.843409894957046,1.56332399126578,0.98709522055343,0.0310251810695539
"small_minn","cash_rate","q",8,-1.94447203892165,0.967201394000036,1.72599887034649,-1.91540398091159,0.956519268754842,1.74123597429274,0.988955634977927,0.0290680580100571
"small_minn","cash_rate","q",9,-2.0554334622755,1.08595474681682,1.90737773575977,-2.03158027442933,1.07699695930937,1.9246442726638,0.991751233158005,0.0238531878461687
"small_minn","cpi_inflation","cum",10,-18.7229313878997,1.77900420440459,3.36821866232144,-18.5986673350904,1.79175622640327,3.41663844989507,1.00716806737562,0.124264052809345
"small_minn","cpi_inflation","cum",11,-18.160507359315,1.9944630131366,3.69669731669914,-18.0451684447115,2.01479546373512,3.75016923960488,1.01019444856315,0.115338914603498
"small_minn","cpi_inflation","cum",12,-17.3714210977384,2.22517092788868,4.02176637736586,-17.2728538660168,2.24998817892575,4.0795800159666,1.01115296390315,0.0985672317216277
"small_minn","cpi_inflation","cum",2,-1.33316969651519,0.259444860725433,0.557258222408307,-0.982294211742201,0.265742442044741,0.588646622170076,1.02427329376153,0.350875484772989
"small_minn","cpi_inflation","cum",3,-3.54867417329419,0.409582845791385,0.89117554545129,-2.50122413201779,0.418991549952682,0.930138835275798,1.02297143119634,1.0474500412764
"small_minn","cpi_inflation","cum",4,-6.19763723760783,0.569768422099569,1.23565736309863,-5.30734116239363,0.58204875781329,1.27996650579405,1.0215532051925,0.890296075214201
"small_minn","cpi_inflation","cum",5,-10.0564344020113,0.744699094549966,1.58896717279703,-9.43100129779586,0.75767849982811,1.63646327361321,1.01742906010378,0.625433104215437
"small_minn","cpi_inflation","cum",6,-13.3705110744921,0.92831076600345,1.9458944846473,-12.7860450768915,0.942405670737613,1.99629829239432,1.01518339035843,0.584465997600592
"small_minn","cpi_inflation","cum",7,-16.4329342544842,1.1321499093501,2.31112628070481,-16.1755108592035,1.14547378427192,2.36202603553478,1.01176864902058,0.257423395280739
"small_minn","cpi_inflation","cum",8,-18.4758909487403,1.34416844585963,2.66918358273669,-18.1821009380292,1.35556616591564,2.71866725049455,1.00847938373432,0.293790010711128
"small_minn","cpi_inflation","cum",9,-18.690268937941,1.56018474471292,3.02487218045072,-18.2574860437063,1.57109417196944,3.07318138868133,1.00699239451833,0.432782894234727
"small_minn","cpi_inflation","q",1,0.0050306382307805,0.137205148662163,0.275632240039206,0.0697269296658865,0.139845645826733,0.292983483785033,1.01924488395892,0.064696291435106
"small_minn","cpi_inflation","q",10,-8.04566830568262,0.23999243697699,0.459517411161425,-8.0327732341865,0.238847393581034,0.45932444658267,0.995228835498406,0.0128950714961231
"small_minn","cpi_inflation","q",11,-6.08455272348373,0.24348611790122,0.455644168751203,-6.08558770563151,0.24459242726521,0.456885663962289,1.00454362397958,-0.00103498214777975
"small_minn","cpi_inflation","q",12,-4.75963625859359,0.247961748761392,0.453045477725278,-4.77526526973149,0.250683820038984,0.4553900254464,1.01097778706268,-0.0156290111379036
"small_minn","cpi_inflation","q",2,-0.626361609020694,0.154651569507923,0.32232241241143,-0.291742756843395,0.155763879845068,0.333438669962309,1.00719236371596,0.334618852177299
"small_minn","cpi_inflation","q",3,-3.44156037003644,0.172602522571938,0.368179973725789,-2.96211856550659,0.174262694611924,0.376117761362176,1.0096184691582,0.47944180452985
"small_minn","cpi_inflation","q",4,-5.08074408241697,0.187514079473285,0.39152082195543,-5.26554445377415,0.189189816052782,0.396968678284686,1.00893659070404,-0.184800371357183
"small_minn","cpi_inflation","q",5,-9.00062185952857,0.201088787164968,0.411154813587857,-9.13094807208658,0.201724685819107,0.41470344460568,1.00316227803203,-0.130326212558014
"small_minn","cpi_inflation","q",6,-8.56864425397425,0.212080612587264,0.427492238908079,-8.62483527829204,0.212676334731013,0.430304019304477,1.00280894201729,-0.0561910243177905
"small_minn","cpi_inflation","q",7,-7.97644470892882,0.224821942089101,0.445911114197648,-7.84390889649701,0.224041899029948,0.446674264919344,0.996530396224209,0.132535812431814
"small_minn","cpi_inflation","q",8,-9.36671368217645,0.233355113027918,0.450938200537931,-9.39933806306214,0.231766214525614,0.450283935746135,0.993191070546145,-0.032624380885693
"small_minn","cpi_inflation","q",9,-8.99595546659158,0.238757504752095,0.460306157377616,-8.97845918853832,0.236668950815732,0.459260989003741,0.991252405077143,0.0174962780532617
"small_minn","cpi_inflation","ye",1,0.0050306382307805,0.137205148662163,0.275632240039206,0.0697269296658865,0.139845645826733,0.292983483785033,1.01924488395892,0.064696291435106
"small_minn","cpi_inflation","ye",10,-18.0272543262366,0.898414327655858,1.72098484082512,-17.9720178738016,0.890562528810045,1.71954274860371,0.991260381091317,0.0552364524350004
"small_minn","cpi_inflation","ye",11,-16.7230151068451,0.91984110294268,1.73121656380289,-16.6884879577628,0.915249429174617,1.73074782824555,0.995008188095342,0.0345271490823258
"small_minn","cpi_inflation","ye",12,-14.9811204444051,0.937972438899809,1.73229109073138,-14.9756128793745,0.938580390741869,1.73491195126746,1.00064815533682,0.00550756503062999
"small_minn","cpi_inflation","ye",2,-1.3331696965152,0.259444860725433,0.557258222408307,-0.982294211742201,0.265742442044741,0.588646622170076,1.02427329376153,0.350875484772999
"small_minn","cpi_inflation","ye",3,-3.54867417329419,0.409582845791385,0.89117554545129,-2.50122413201779,0.418991549952682,0.930138835275798,1.02297143119634,1.0474500412764
"small_minn","cpi_inflation","ye",4,-6.19763723760783,0.569768422099569,1.23565736309863,-5.30734116239363,0.58204875781329,1.27996650579405,1.0215532051925,0.890296075214201
"small_minn","cpi_inflation","ye",5,-11.6993074077162,0.647321527610927,1.37981207865632,-11.5579733518775,0.654638511118387,1.40885030605627,1.01130347624072,0.141334055838703
"small_minn","cpi_inflation","ye",6,-19.6388419340061,0.711681643555776,1.48747708006764,-20.2432860058968,0.71761828701937,1.50798651092882,1.00834171222112,-0.604444071890729
"small_minn","cpi_inflation","ye",7,-21.1943138554865,0.77447070743713,1.57105263951553,-21.8430125082132,0.776042638606367,1.5839833678027,1.00202968447243,-0.648698652726722
"small_minn","cpi_inflation","ye",8,-20.352371075876,0.827873184421786,1.63557448154673,-20.5969869399782,0.824173762842366,1.64176173957264,0.995531415138173,-0.244615864102247
"small_minn","cpi_inflation","ye",9,-18.4593513007219,0.87157410829761,1.68825057581941,-18.4801002157877,0.86465917097831,1.68960208885333,0.992066151055352,-0.0207489150657736
"small_minn","gdp_growth","cum",10,-2.8741183946458,1.54562644278828,2.91817621980281,-2.81606321813256,1.49299444650933,2.84828451961291,0.96594778995628,0.0580551765132449
"small_minn","gdp_growth","cum",11,-2.84024585436156,1.55252043376429,2.93039850563474,-2.79156239749012,1.50142244659555,2.85766648950078,0.967087075920251,0.048683456871442
"small_minn","gdp_growth","cum",12,-2.83699664439766,1.52407152509123,2.89163384105987,-2.80480611201407,1.4762666062029,2.81733190196034,0.968633415098105,0.0321905323835936
"small_minn","gdp_growth","cum",2,-13.1076746602403,0.738398604469772,1.72607992120751,-13.0786476736782,0.746840299545925,1.72219954238141,1.01143243639012,0.0290269865620978
"small_minn","gdp_growth","cum",3,-6.09211261005479,0.875237110354607,1.94526921656206,-6.00120765880399,0.878953082494106,1.93575118573162,1.00424567479548,0.0909049512508036
"small_minn","gdp_growth","cum",4,-5.56260438298084,0.996515802744479,2.05973637822808,-5.57594699764765,0.989699836054567,2.04010621012443,0.993160202105034,-0.0133426146668141
"small_minn","gdp_growth","cum",5,-4.52326933167382,1.10231400351235,2.18465691482344,-4.53880834651135,1.08448800363162,2.15314774801042,0.983828564434517,-0.0155390148375254
"small_minn","gdp_growth","cum",6,-4.75591215718576,1.2738564583159,2.48075026606633,-4.72008446252797,1.24664299088189,2.44127503972533,0.978636943545442,0.0358276946577911
"small_minn","gdp_growth","cum",7,-4.16416095695572,1.3733782679764,2.64788781635576,-4.11996681232801,1.33735054535619,2.59890441773139,0.97376707971847,0.0441941446277063
"small_minn","gdp_growth","cum",8,-4.01366518457531,1.44986624016716,2.79273207026584,-3.95160859345643,1.40665587633194,2.73591382840203,0.97019699980721,0.0620565911188824
"small_minn","gdp_growth","cum",9,-3.31025337783855,1.50892718343461,2.87806039890696,-3.2468511166066,1.46102586035937,2.81577614152862,0.968254715269823,0.0634022612319485
"small_minn","gdp_growth","q",1,-Inf,0.488483992457286,1.27331384244348,-Inf,0.497691298402969,1.2775140301356,1.01884873626947,NA
"small_minn","gdp_growth","q",10,-14.6933628831641,0.533923696723628,1.36014679256542,-14.7064622086332,0.535482772974949,1.36037914520649,1.00292003569216,-0.0130993254690797
"small_minn","gdp_growth","q",11,-15.570079463471,0.536173515974873,1.3691502384617,-15.57564911637,0.537301542330789,1.36948733718397,1.00210384571842,-0.00556965289904454
"small_minn","gdp_growth","q",12,-Inf,0.545574264621729,1.38753113404064,-Inf,0.546537080853559,1.38764636196401,1.00176477574964,NA
"small_minn","gdp_growth","q",2,-Inf,0.496355852027111,1.2710030254059,-Inf,0.501745443889042,1.27182275688896,1.01085832239092,NA
"small_minn","gdp_growth","q",3,-14.7802093637556,0.50208858364665,1.29123065717657,-14.8068097368376,0.505778268577407,1.29115585401019,1.00734867322407,-0.0266003730820383
"small_minn","gdp_growth","q",4,-Inf,0.511999298632311,1.29774093825024,-Inf,0.514863365219691,1.29774003753474,1.00559388771631,NA
"small_minn","gdp_growth","q",5,-Inf,0.512764748922995,1.30895815650483,-Inf,0.513385172138418,1.30798789269194,1.0012099568403,NA
"small_minn","gdp_growth","q",6,-Inf,0.515998811700579,1.32678072217367,-Inf,0.516368186446532,1.32631879116111,1.00071584417944,NA
"small_minn","gdp_growth","q",7,-17.1580378527781,0.523390487385202,1.33331633394443,-17.1669715356712,0.523564101571211,1.33287936544135,1.00033171062561,-0.00893368289309393
"small_minn","gdp_growth","q",8,-Inf,0.527941966392574,1.34330639913149,-Inf,0.528161397572435,1.34339550143803,1.00041563503913,NA
"small_minn","gdp_growth","q",9,-17.7640914291758,0.529812979112262,1.35284197170789,-17.7784657271326,0.532097199276657,1.35344922687303,1.00431137071844,-0.0143742979568025
"small_minn","gdp_growth","ye",1,-Inf,0.488483992457286,1.27331384244348,-Inf,0.497691298402969,1.2775140301356,1.01884873626947,NA
"small_minn","gdp_growth","ye",10,-5.41546488123024,0.981366691435045,2.09331460344619,-5.41619732312001,0.98108898943358,2.09399182339104,0.999717025242564,-0.000732441889773838
"small_minn","gdp_growth","ye",11,-6.34984316294979,0.971394303878695,2.08203297649916,-6.36136482192667,0.975540515145388,2.08549992681703,1.00426830922329,-0.0115216589768821
"small_minn","gdp_growth","ye",12,-6.73622900564933,0.95962502873605,2.07615511252861,-6.75040894989108,0.966722744917533,2.08065789619621,1.00739634333093,-0.0141799442417501
"small_minn","gdp_growth","ye",2,-13.1076746602403,0.738398604469772,1.72607992120751,-13.0786476736782,0.746840299545925,1.72219954238141,1.01143243639012,0.0290269865621013
"small_minn","gdp_growth","ye",3,-6.09211261005479,0.875237110354607,1.94526921656206,-6.00120765880399,0.878953082494106,1.93575118573162,1.00424567479548,0.0909049512508044
"small_minn","gdp_growth","ye",4,-5.56260438298084,0.996515802744479,2.05973637822808,-5.57594699764765,0.989699836054567,2.04010621012443,0.993160202105034,-0.0133426146668141
"small_minn","gdp_growth","ye",5,-7.92460938327239,0.99236978996842,2.0780642745502,-7.9150210758742,0.984165103008138,2.06943465566315,0.991732228204424,0.00958830739819394
"small_minn","gdp_growth","ye",6,-7.51721990262731,0.984653231829925,2.08208501421406,-7.51402174762982,0.975653022862643,2.07249633653851,0.990859514114877,0.00319815499749243
"small_minn","gdp_growth","ye",7,-7.70479815747074,0.988785116785304,2.08505788498131,-7.69924261952505,0.980755874745668,2.07746237713797,0.991879689627873,0.00555553794568997
"small_minn","gdp_growth","ye",8,-7.08213776960599,0.993302467860717,2.09409583968673,-7.06893012138714,0.985271162571133,2.08942003418623,0.991914542096245,0.0132076482188532
"small_minn","gdp_growth","ye",9,-6.91548797000616,0.983255062979819,2.10234430771274,-6.91302884750011,0.979576373463383,2.10137141335858,0.996258662014628,0.00245912250604974
"small_minn","unemp_rate","q",1,-3.26798133948669,0.123618297950627,0.285279373115778,-3.28569767566029,0.122998632720617,0.282284779681364,0.994987269358317,-0.0177163361735957
"small_minn","unemp_rate","q",10,-1.88501943174641,0.636925602389235,1.14078168537474,-1.89568651491828,0.636974900243158,1.13876812477056,1.0000773997053,-0.0106670831718745
"small_minn","unemp_rate","q",11,-1.74732441214439,0.65053858341171,1.15387847169724,-1.757674676091,0.651458362042599,1.15301821419596,1.00141387252708,-0.0103502639466122
"small_minn","unemp_rate","q",12,-1.73922634053604,0.65635136400175,1.15796544427235,-1.74590670089944,0.657532258608366,1.15829153108329,1.00179918054777,-0.00668036036339781
"small_minn","unemp_rate","q",2,-2.37017473224429,0.227567943044992,0.472858709816438,-2.40375945738334,0.227717376176636,0.46923644607011,1.00065665282045,-0.0335847251390469
"small_minn","unemp_rate","q",3,-1.93202428426247,0.32881683106039,0.642277476656659,-1.96889951827948,0.329738276335384,0.638068372315499,1.00280230568497,-0.0368752340170146
"small_minn","unemp_rate","q",4,-1.76382101259663,0.401848703041574,0.764376619537683,-1.79639952847053,0.402652688683808,0.759936679316024,1.0020007172753,-0.0325785158739009
"small_minn","unemp_rate","q",5,-2.02640911192163,0.462717668396079,0.872303312139127,-2.04864662810203,0.462683309300218,0.86737001508485,0.999925745009954,-0.0222375161803967
"small_minn","unemp_rate","q",6,-2.14169397191179,0.514153096502019,0.958319326177038,-2.16147263015558,0.51321281146458,0.952833855097505,0.998171196392988,-0.019778658243792
"small_minn","unemp_rate","q",7,-2.34795506749465,0.562756177266487,1.05021866919016,-2.36004293159682,0.561228563584568,1.04520924173248,0.997285478607557,-0.0120878641021691
"small_minn","unemp_rate","q",8,-2.14889579931433,0.595909704216526,1.0976908498403,-2.15760559589727,0.594763654892553,1.09374032732775,0.998076807080228,-0.00870979658294191
"small_minn","unemp_rate","q",9,-2.0023213378968,0.619215521653514,1.12547058207745,-2.01269630152645,0.618561541696692,1.12222510239297,0.9989438572937,-0.0103749636296491
"small_ss","cash_rate","q",1,-0.0495585119514418,0.132450178170862,0.247631188379849,-0.0714541549660762,0.135102357956628,0.244619411182638,1.02002398050643,-0.0218956430146344
"small_ss","cash_rate","q",10,-2.40453169201965,1.35222548854507,2.08752216054173,-2.39774187647704,1.3605242560488,2.12967516595115,1.0061371180872,0.00678981554261027
"small_ss","cash_rate","q",11,-2.50841901034569,1.45329428457064,2.21252985170804,-2.50482595942773,1.46227611297162,2.25237217706373,1.00618032321213,0.00359305091795603
"small_ss","cash_rate","q",12,-2.55631213621867,1.53764485329227,2.32077612859234,-2.56264503893892,1.54723069111375,2.3541858934133,1.0062341039291,-0.006332902720251
"small_ss","cash_rate","q",2,-0.63777613125478,0.253702672771295,0.475699796788648,-0.645555243982439,0.257299189268923,0.48016720315709,1.01417610803363,-0.00777911272765919
"small_ss","cash_rate","q",3,-1.03305025506128,0.384117891144678,0.701885729197855,-1.01611116967658,0.387346474044907,0.72034083260126,1.00840518750795,0.0169390853846954
"small_ss","cash_rate","q",4,-1.34650270548251,0.531546795001326,0.943751770442033,-1.30836090194948,0.532979691109362,0.968146651761934,1.00269571018302,0.0381418035330308
"small_ss","cash_rate","q",5,-1.60239547710255,0.683327632471391,1.17756751991275,-1.57218884475671,0.684529128518088,1.2084077483271,1.00175830156663,0.0302066323458392
"small_ss","cash_rate","q",6,-1.7993788035807,0.828770197338482,1.39360155496453,-1.76653348240932,0.830239824419266,1.4262066061985,1.00177326246226,0.0328453211713791
"small_ss","cash_rate","q",7,-1.98790601999902,0.969431540603499,1.58851741720686,-1.9678810230963,0.972256496545931,1.62645412699513,1.00291403345581,0.0200249969027249
"small_ss","cash_rate","q",8,-2.13288776770747,1.09971516783424,1.76231290306577,-2.12506352776637,1.10435323232257,1.80349498637483,1.00421751433825,0.00782423994110415
"small_ss","cash_rate","q",9,-2.27284240398975,1.23131670465883,1.93179989087513,-2.2665896160776,1.23858820609137,1.97603773682122,1.00590546802868,0.0062527879121479
"small_ss","cpi_inflation","cum",10,-16.2184653135214,1.77204658631577,3.33019671025054,-17.4573454068237,1.78035538997049,3.37952786797738,1.00468881784423,-1.23888009330228
"small_ss","cpi_inflation","cum",11,-15.4806503373524,1.95609056092398,3.62944594351675,-17.0406399986796,1.97470589659211,3.68537377425434,1.00951660216556,-1.55998966132716
"small_ss","cpi_inflation","cum",12,-14.1803568545913,2.15448921653403,3.9262535590973,-15.5548501549272,2.17640133701203,3.98522121256694,1.01017044796968,-1.37449330033593
"small_ss","cpi_inflation","cum",2,-1.92679720828912,0.26271357299578,0.555273916972089,-2.01999991798362,0.271529645107026,0.594056701798973,1.03355773365919,-0.0932027096945018
"small_ss","cpi_inflation","cum",3,-4.58842113535588,0.418357964329603,0.887442211562807,-4.04029706166652,0.430612560600115,0.933653829783016,1.02929213093899,0.548124073689356
"small_ss","cpi_inflation","cum",4,-8.05924417860176,0.587908494742094,1.23524641031006,-8.10795546878892,0.601902166293175,1.28219001962265,1.0238024653092,-0.0487112901871622
"small_ss","cpi_inflation","cum",5,-11.7811073904524,0.771775190565089,1.58987101036198,-12.2883433377604,0.785912251175246,1.6381089449142,1.01831758883025,-0.507235947308001
"small_ss","cpi_inflation","cum",6,-14.0302935417015,0.962536950966234,1.94804458869126,-15.4119116445092,0.976412114271317,1.99911778264854,1.01441520067479,-1.38161810280771
"small_ss","cpi_inflation","cum",7,-16.1958423840628,1.16607946234684,2.3092744798871,-17.4340885326532,1.17749343069133,2.3602214630045,1.00978832807974,-1.23824614859041
"small_ss","cpi_inflation","cum",8,-18.0938391783605,1.36933335059195,2.65986460131015,-19.5878659823592,1.37865209639704,2.71064336956994,1.00680531574073,-1.49402680399866
"small_ss","cpi_inflation","cum",9,-17.7261970730095,1.57585281541079,3.00432111737837,-18.8200369898,1.58310540975955,3.05406293824979,1.00460232978476,-1.09383991679045
