"member","variable","measure","h","logdens","crps","rmse"
"small_minn","cpi_inflation","q",1,0.0050306382307805,0.137205148662163,0.275632240039206
"small_minn","cpi_inflation","q",10,-8.04566830568262,0.23999243697699,0.459517411161425
"small_minn","cpi_inflation","q",11,-6.08455272348373,0.24348611790122,0.455644168751203
"small_minn","cpi_inflation","q",12,-4.75963625859359,0.247961748761392,0.453045477725278
"small_minn","cpi_inflation","q",2,-0.626361609020694,0.154651569507923,0.32232241241143
"small_minn","cpi_inflation","q",3,-3.44156037003644,0.172602522571938,0.368179973725789
"small_minn","cpi_inflation","q",4,-5.08074408241697,0.187514079473285,0.39152082195543
"small_minn","cpi_inflation","q",5,-9.00062185952857,0.201088787164968,0.411154813587857
"small_minn","cpi_inflation","q",6,-8.56864425397425,0.212080612587264,0.427492238908079
"small_minn","cpi_inflation","q",7,-7.97644470892882,0.224821942089101,0.445911114197648
"small_minn","cpi_inflation","q",8,-9.36671368217645,0.233355113027918,0.450938200537931
"small_minn","cpi_inflation","q",9,-8.99595546659158,0.238757504752095,0.460306157377616
"small_minn","cpi_inflation","ye",1,0.0050306382307805,0.137205148662163,0.275632240039206
"small_minn","cpi_inflation","ye",10,-18.0272543262366,0.898414327655858,1.72098484082512
"small_minn","cpi_inflation","ye",11,-16.7230151068451,0.91984110294268,1.73121656380289
"small_minn","cpi_inflation","ye",12,-14.9811204444051,0.937972438899809,1.73229109073138
"small_minn","cpi_inflation","ye",2,-1.3331696965152,0.259444860725433,0.557258222408307
"small_minn","cpi_inflation","ye",3,-3.54867417329419,0.409582845791385,0.89117554545129
"small_minn","cpi_inflation","ye",4,-6.19763723760783,0.569768422099569,1.23565736309863
"small_minn","cpi_inflation","ye",5,-11.6993074077162,0.647321527610927,1.37981207865632
"small_minn","cpi_inflation","ye",6,-19.6388419340061,0.711681643555776,1.48747708006764
"small_minn","cpi_inflation","ye",7,-21.1943138554865,0.77447070743713,1.57105263951553
"small_minn","cpi_inflation","ye",8,-20.352371075876,0.827873184421786,1.63557448154673
"small_minn","cpi_inflation","ye",9,-18.4593513007219,0.87157410829761,1.68825057581941
"small_minn","gdp_growth","cum",10,-2.8741183946458,1.54562644278828,2.91817621980281
"small_minn","gdp_growth","cum",11,-2.84024585436156,1.55252043376429,2.93039850563474
"small_minn","gdp_growth","cum",12,-2.83699664439766,1.52407152509123,2.89163384105987
"small_minn","gdp_growth","cum",2,-13.1076746602403,0.738398604469772,1.72607992120751
"small_minn","gdp_growth","cum",3,-6.09211261005479,0.875237110354607,1.94526921656206
"small_minn","gdp_growth","cum",4,-5.56260438298084,0.996515802744479,2.05973637822808
"small_minn","gdp_growth","cum",5,-4.52326933167382,1.10231400351235,2.18465691482344
"small_minn","gdp_growth","cum",6,-4.75591215718576,1.2738564583159,2.48075026606633
"small_minn","gdp_growth","cum",7,-4.16416095695572,1.3733782679764,2.64788781635576
"small_minn","gdp_growth","cum",8,-4.01366518457531,1.44986624016716,2.79273207026584
"small_minn","gdp_growth","cum",9,-3.31025337783855,1.50892718343461,2.87806039890696
"small_minn","gdp_growth","q",1,-Inf,0.488483992457286,1.27331384244348
"small_minn","gdp_growth","q",10,-14.6933628831641,0.533923696723628,1.36014679256542
"small_minn","gdp_growth","q",11,-15.570079463471,0.536173515974873,1.3691502384617
"small_minn","gdp_growth","q",12,-Inf,0.545574264621729,1.38753113404064
"small_minn","gdp_growth","q",2,-Inf,0.496355852027111,1.2710030254059
"small_minn","gdp_growth","q",3,-14.7802093637556,0.50208858364665,1.29123065717657
"small_minn","gdp_growth","q",4,-Inf,0.511999298632311,1.29774093825024
"small_minn","gdp_growth","q",5,-Inf,0.512764748922995,1.30895815650483
"small_minn","gdp_growth","q",6,-Inf,0.515998811700579,1.32678072217367
"small_minn","gdp_growth","q",7,-17.1580378527781,0.523390487385202,1.33331633394443
"small_minn","gdp_growth","q",8,-Inf,0.527941966392574,1.34330639913149
"small_minn","gdp_growth","q",9,-17.7640914291758,0.529812979112262,1.35284197170789
"small_minn","gdp_growth","ye",1,-Inf,0.488483992457286,1.27331384244348
"small_minn","gdp_growth","ye",10,-5.41546488123024,0.981366691435045,2.09331460344619
"small_minn","gdp_growth","ye",11,-6.34984316294979,0.971394303878695,2.08203297649916
"small_minn","gdp_growth","ye",12,-6.73622900564933,0.95962502873605,2.07615511252861
"small_minn","gdp_growth","ye",2,-13.1076746602403,0.738398604469772,1.72607992120751
"small_minn","gdp_growth","ye",3,-6.09211261005479,0.875237110354607,1.94526921656206
"small_minn","gdp_growth","ye",4,-5.56260438298084,0.996515802744479,2.05973637822808
"small_minn","gdp_growth","ye",5,-7.92460938327239,0.99236978996842,2.0780642745502
"small_minn","gdp_growth","ye",6,-7.51721990262731,0.984653231829925,2.08208501421406
"small_minn","gdp_growth","ye",7,-7.70479815747074,0.988785116785304,2.08505788498131
"small_minn","gdp_growth","ye",8,-7.08213776960599,0.993302467860717,2.09409583968673
"small_minn","gdp_growth","ye",9,-6.91548797000616,0.983255062979819,2.10234430771274
"small_minn","unemp_rate","q",1,-3.26798133948669,0.123618297950627,0.285279373115778
"small_minn","unemp_rate","q",10,-1.88501943174641,0.636925602389235,1.14078168537474
"small_minn","unemp_rate","q",11,-1.74732441214439,0.65053858341171,1.15387847169724
"small_minn","unemp_rate","q",12,-1.73922634053604,0.65635136400175,1.15796544427235
"small_minn","unemp_rate","q",2,-2.37017473224429,0.227567943044992,0.472858709816438
"small_minn","unemp_rate","q",3,-1.93202428426247,0.32881683106039,0.642277476656659
"small_minn","unemp_rate","q",4,-1.76382101259663,0.401848703041574,0.764376619537683
"small_minn","unemp_rate","q",5,-2.02640911192163,0.462717668396079,0.872303312139127
"small_minn","unemp_rate","q",6,-2.14169397191179,0.514153096502019,0.958319326177038
"small_minn","unemp_rate","q",7,-2.34795506749465,0.562756177266487,1.05021866919016
"small_minn","unemp_rate","q",8,-2.14889579931433,0.595909704216526,1.0976908498403
"small_minn","unemp_rate","q",9,-2.0023213378968,0.619215521653514,1.12547058207745
"small_ss","cash_rate","q",1,-0.0495585119514418,0.132450178170862,0.247631188379849
"small_ss","cash_rate","q",10,-2.40453169201965,1.35222548854507,2.08752216054173
"small_ss","cash_rate","q",11,-2.50841901034569,1.45329428457064,2.21252985170804
"small_ss","cash_rate","q",12,-2.55631213621867,1.53764485329227,2.32077612859234
"small_ss","cash_rate","q",2,-0.63777613125478,0.253702672771295,0.475699796788648
"small_ss","cash_rate","q",3,-1.03305025506128,0.384117891144678,0.701885729197855
"small_ss","cash_rate","q",4,-1.34650270548251,0.531546795001326,0.943751770442033
"small_ss","cash_rate","q",5,-1.60239547710255,0.683327632471391,1.17756751991275
"small_ss","cash_rate","q",6,-1.7993788035807,0.828770197338482,1.39360155496453
"small_ss","cash_rate","q",7,-1.98790601999902,0.969431540603499,1.58851741720686
"small_ss","cash_rate","q",8,-2.13288776770747,1.09971516783424,1.76231290306577
"small_ss","cash_rate","q",9,-2.27284240398975,1.23131670465883,1.93179989087513
"small_ss","cpi_inflation","cum",10,-16.2184653135214,1.77204658631577,3.33019671025054
"small_ss","cpi_inflation","cum",11,-15.4806503373524,1.95609056092398,3.62944594351675
"small_ss","cpi_inflation","cum",12,-14.1803568545913,2.15448921653403,3.9262535590973
"small_ss","cpi_inflation","cum",2,-1.92679720828912,0.26271357299578,0.555273916972089
"small_ss","cpi_inflation","cum",3,-4.58842113535588,0.418357964329603,0.887442211562807
"small_ss","cpi_inflation","cum",4,-8.05924417860176,0.587908494742094,1.23524641031006
"small_ss","cpi_inflation","cum",5,-11.7811073904524,0.771775190565089,1.58987101036198
"small_ss","cpi_inflation","cum",6,-14.0302935417015,0.962536950966234,1.94804458869126
"small_ss","cpi_inflation","cum",7,-16.1958423840628,1.16607946234684,2.3092744798871
"small_ss","cpi_inflation","cum",8,-18.0938391783605,1.36933335059195,2.65986460131015
"small_ss","cpi_inflation","cum",9,-17.7261970730095,1.57585281541079,3.00432111737837
"small_ss","cpi_inflation","q",1,-0.14346087891866,0.139406500911431,0.276069449001301
"small_ss","cpi_inflation","q",10,-6.17990778457368,0.238341113336367,0.451241841012313
"small_ss","cpi_inflation","q",11,-5.6195858259185,0.234947729566053,0.44005657527587
"small_ss","cpi_inflation","q",12,-2.86548607868435,0.236512001893999,0.434960285224737
"small_ss","cpi_inflation","q",2,-1.11811184493348,0.155861479588883,0.320896136518955
"small_ss","cpi_inflation","q",3,-3.04495323043018,0.175458518690581,0.365176549627525
"small_ss","cpi_inflation","q",4,-5.29485822838322,0.191438773661773,0.393166751898244
"small_ss","cpi_inflation","q",5,-8.93925309346504,0.202717834730039,0.411546764992552
"small_ss","cpi_inflation","q",6,-10.1652411943455,0.213865561798829,0.427826998886485
"small_ss","cpi_inflation","q",7,-7.25702125708627,0.226257028585466,0.443989572123257
"small_ss","cpi_inflation","q",8,-7.43910155983558,0.230584809028928,0.448479547479394
"small_ss","cpi_inflation","q",9,-6.90396485149819,0.236618425592791,0.455086503365484
"small_ss","cpi_inflation","ye",1,-0.14346087891866,0.139406500911431,0.276069449001301
"small_ss","cpi_inflation","ye",10,-14.4891621497941,0.890631871694787,1.70102030101969
"small_ss","cpi_inflation","ye",11,-14.4867674365137,0.898352286320138,1.69652222258304
"small_ss","cpi_inflation","ye",12,-10.9408508821121,0.904472672048799,1.67965362647333
"small_ss","cpi_inflation","ye",2,-1.92679720828912,0.26271357299578,0.555273916972089
"small_ss","cpi_inflation","ye",3,-4.58842113535588,0.418357964329603,0.887442211562807
"small_ss","cpi_inflation","ye",4,-8.05924417860176,0.587908494742094,1.23524641031006
"small_ss","cpi_inflation","ye",5,-13.8546904873661,0.668597720794165,1.38102590056226
"small_ss","cpi_inflation","ye",6,-18.8048208050093,0.73197709883702,1.48871164177806
"small_ss","cpi_inflation","ye",7,-21.7095006174799,0.790791284754093,1.572258774411
"small_ss","cpi_inflation","ye",8,-21.5352053744906,0.837216374452915,1.63222614137273
"small_ss","cpi_inflation","ye",9,-17.6046500301042,0.871698341343343,1.67765290652589
"small_ss","gdp_growth","cum",10,-2.6709248221455,1.52338459241142,2.87674843997445
"small_ss","gdp_growth","cum",11,-3.01003611545071,1.52908085011453,2.89756170812672
"small_ss","gdp_growth","cum",12,-2.56609123109487,1.50834062904736,2.85761267745062
"small_ss","gdp_growth","cum",2,-11.0331550446384,0.729315874260976,1.70718008863763
"small_ss","gdp_growth","cum",3,-6.90427496380689,0.862930439377945,1.91258623808223
"small_ss","gdp_growth","cum",4,-4.08156685784178,0.975975495777568,2.02626172002193
"small_ss","gdp_growth","cum",5,-4.65845278368546,1.07816452675855,2.15403435870614
"small_ss","gdp_growth","cum",6,-3.91186707334089,1.24933864089084,2.45391307028532
"small_ss","gdp_growth","cum",7,-3.86688128821417,1.36112962677853,2.63710678445101
"small_ss","gdp_growth","cum",8,-3.81681399498464,1.42910191075538,2.773736421341
"small_ss","gdp_growth","cum",9,-2.93632550174754,1.48704501237742,2.84867266520181
"small_ss","gdp_growth","q",1,-Inf,0.483289371436905,1.26216073954594
"small_ss","gdp_growth","q",10,-14.5952823165349,0.535202739144745,1.36107898388957
"small_ss","gdp_growth","q",11,-Inf,0.540524285986514,1.38316755150444
"small_ss","gdp_growth","q",12,-15.871307647995,0.546638267121959,1.38814883378769
"small_ss","gdp_growth","q",2,-Inf,0.491067498179974,1.2646044110876
"small_ss","gdp_growth","q",3,-Inf,0.503316375680891,1.28842531900442
"small_ss","gdp_growth","q",4,-15.634316979204,0.510474632847068,1.29540857713354
"small_ss","gdp_growth","q",5,-Inf,0.512966491664753,1.30827439124285
"small_ss","gdp_growth","q",6,-Inf,0.51738584229335,1.3212768243757
"small_ss","gdp_growth","q",7,-14.401428867369,0.523261456841423,1.33552074794766
"small_ss","gdp_growth","q",8,-16.2529422135672,0.526230409487573,1.34587512465311
"small_ss","gdp_growth","q",9,-Inf,0.525485801765334,1.34438817690774
"small_ss","gdp_growth","ye",1,-Inf,0.483289371436905,1.26216073954594
"small_ss","gdp_growth","ye",10,-6.10593312107151,0.957689928641654,2.06136772238554
"small_ss","gdp_growth","ye",11,-5.49938175033485,0.946696629008567,2.07179094600572
"small_ss","gdp_growth","ye",12,-6.29777711722461,0.944060512094417,2.05845876635102
"small_ss","gdp_growth","ye",2,-11.0331550446385,0.729315874260976,1.70718008863763
"small_ss","gdp_growth","ye",3,-6.90427496380689,0.862930439377945,1.91258623808223
"small_ss","gdp_growth","ye",4,-4.08156685784178,0.975975495777568,2.02626172002193
"small_ss","gdp_growth","ye",5,-7.947869944985,0.983708171494825,2.07473697205855
"small_ss","gdp_growth","ye",6,-6.2659644370414,0.988495627280915,2.08444206007419
"small_ss","gdp_growth","ye",7,-7.52980601622459,0.995664309744844,2.10239166130028
"small_ss","gdp_growth","ye",8,-7.3283828099263,0.987158857906699,2.10295462462267
"small_ss","gdp_growth","ye",9,-6.35181326646181,0.9727078585456,2.09200536484983
"small_ss","unemp_rate","q",1,-3.1050000155646,0.120787292290698,0.277233834141679
"small_ss","unemp_rate","q",10,-1.70727934405427,0.573181059173614,1.01163044230495
"small_ss","unemp_rate","q",11,-1.60608403153174,0.587268059044254,1.01852501814531
"small_ss","unemp_rate","q",12,-1.58686046128762,0.596229751345962,1.0240384021044
"small_ss","unemp_rate","q",2,-2.89975371271838,0.219262418061658,0.454476875737213
"small_ss","unemp_rate","q",3,-2.09768193439548,0.310737644482302,0.606131665450961
"small_ss","unemp_rate","q",4,-1.85594855905847,0.375787184221842,0.715104293260322
"small_ss","unemp_rate","q",5,-1.87791659606231,0.427285568451842,0.807261341928287
"small_ss","unemp_rate","q",6,-1.98012009920614,0.471570937505625,0.877656348605447
"small_ss","unemp_rate","q",7,-2.20554958656967,0.514510301932234,0.954381811699379
"small_ss","unemp_rate","q",8,-2.24218686608801,0.543527659858046,0.989598064130047
"small_ss","unemp_rate","q",9,-2.00673063261467,0.561459087872985,1.00576427442656
"small_sv","cash_rate","q",1,-0.150368197458745,0.111463945698629,0.233161178937532
"small_sv","cash_rate","q",10,-2.62415327833247,1.4885077181702,2.46772516198223
"small_sv","cash_rate","q",11,-2.67467207226779,1.59270842415918,2.65061776902624
"small_sv","cash_rate","q",12,-2.78039663368922,1.6791332494936,2.79485910409487
"small_sv","cash_rate","q",2,-0.499638344422735,0.231427951503893,0.447287248609054
"small_sv","cash_rate","q",3,-1.03041911658124,0.373647890611764,0.68619903609249
"small_sv","cash_rate","q",4,-1.45839850162108,0.536491283045821,0.945096447679924
"small_sv","cash_rate","q",5,-1.82104405122317,0.71177416140816,1.21127452795313
"small_sv","cash_rate","q",6,-2.07046577820739,0.882506227131232,1.47862258337331
"small_sv","cash_rate","q",7,-2.25828139614811,1.04856523408996,1.73402100557619
"small_sv","cash_rate","q",8,-2.41711888392119,1.20486625093096,1.98192823706405
"small_sv","cash_rate","q",9,-2.5685313892329,1.35760666175391,2.24046521995894
"small_sv","cpi_inflation","cum",10,-5.44540268206663,1.82253696807373,3.55921975423004
"small_sv","cpi_inflation","cum",11,-5.12019988413783,2.04050354024001,3.92368866969866
"small_sv","cpi_inflation","cum",12,-4.22406980444662,2.27106258058114,4.29921305955952
"small_sv","cpi_inflation","cum",2,-0.959164574813476,0.273706114348694,0.601095243350786
"small_sv","cpi_inflation","cum",3,-2.17563347880508,0.431792785083779,0.948647037218031
"small_sv","cpi_inflation","cum",4,-3.66443291707066,0.603098399152301,1.30371023277547
"small_sv","cpi_inflation","cum",5,-5.3011122645563,0.786214786123836,1.67038490841228
"small_sv","cpi_inflation","cum",6,-6.84237390290874,0.975637384839335,2.0433336995519
"small_sv","cpi_inflation","cum",7,-7.42729676616836,1.18045145050856,2.42483740856642
"small_sv","cpi_inflation","cum",8,-6.88454522096638,1.39009349917871,2.80116930180494
"small_sv","cpi_inflation","cum",9,-6.15886089916426,1.60343829971711,3.1824099483058
"small_sv","cpi_inflation","q",1,0.0393509189556235,0.140638902368417,0.297269547674704
"small_sv","cpi_inflation","q",10,-1.62274090772901,0.246542026537975,0.48663276952684
"small_sv","cpi_inflation","q",11,-2.19269107486388,0.248584024830088,0.479585180444604
"small_sv","cpi_inflation","q",12,-1.17249092733422,0.256716380445188,0.483792193061037
"small_sv","cpi_inflation","q",2,-0.380649635034585,0.162842635461076,0.341132322755706
"small_sv","cpi_inflation","q",3,-1.32956841846896,0.181655815759365,0.382080151931604
"small_sv","cpi_inflation","q",4,-2.54187438841013,0.195031777591922,0.404218069640084
"small_sv","cpi_inflation","q",5,-1.91772203717298,0.204241752098379,0.426421007574776
"small_sv","cpi_inflation","q",6,-4.34202705716453,0.215325488355959,0.447588654903204
"small_sv","cpi_inflation","q",7,-1.38362869118985,0.2284942012785,0.468892069970084
"small_sv","cpi_inflation","q",8,-1.1879720207888,0.237104909816719,0.478658663989207
"small_sv","cpi_inflation","q",9,-0.635947873071073,0.241329703030743,0.487277401160629
"small_sv","cpi_inflation","ye",1,0.0393509189556235,0.140638902368417,0.297269547674704
"small_sv","cpi_inflation","ye",10,-3.18675999526986,0.908467759078444,1.83645488775265
"small_sv","cpi_inflation","ye",11,-2.44515221772706,0.928279009361085,1.8489485923153
"small_sv","cpi_inflation","ye",12,-3.18262072308881,0.948327218785056,1.85301479850823
"small_sv","cpi_inflation","ye",2,-0.959164574813476,0.273706114348694,0.601095243350785
"small_sv","cpi_inflation","ye",3,-2.17563347880508,0.431792785083779,0.948647037218031
"small_sv","cpi_inflation","ye",4,-3.66443291707066,0.603098399152301,1.30371023277547
"small_sv","cpi_inflation","ye",5,-6.21474431404011,0.678356375173259,1.44114639192151
"small_sv","cpi_inflation","ye",6,-7.42069048015193,0.73607775094863,1.54961923473024
"small_sv","cpi_inflation","ye",7,-7.28470831632826,0.78711005859269,1.64270188430222
"small_sv","cpi_inflation","ye",8,-6.19899756135888,0.835836828507072,1.72389910545175
"small_sv","cpi_inflation","ye",9,-4.43385038974968,0.876511664449045,1.79101452853424
"small_sv","gdp_growth","cum",10,-2.3806774728544,1.47269729712169,2.92657396021082
"small_sv","gdp_growth","cum",11,-2.45633274506972,1.51402977755514,2.97038107575164
"small_sv","gdp_growth","cum",12,-2.45194581086964,1.5443924884935,2.99553536292175
"small_sv","gdp_growth","cum",2,-8.45273006773293,0.687330085617966,1.72241010384985
"small_sv","gdp_growth","cum",3,-9.05343553657913,0.818468374249308,1.93156319918077
"small_sv","gdp_growth","cum",4,-4.06639478894854,0.92125547679012,1.98141780718327
"small_sv","gdp_growth","cum",5,-3.15572900165275,0.990165471299438,2.06796379856642
"small_sv","gdp_growth","cum",6,-2.75602166724981,1.1244034379738,2.35820026890113
"small_sv","gdp_growth","cum",7,-3.19341509442003,1.23693041981507,2.56521594784424
"small_sv","gdp_growth","cum",8,-2.902906170476,1.32480814937088,2.73195255767079
"small_sv","gdp_growth","cum",9,-2.55257800270194,1.39590104230583,2.82984510218481
"small_sv","gdp_growth","q",1,-7.95172816103125,0.446587531545519,1.23934980115282
"small_sv","gdp_growth","q",10,-11.5485417437062,0.559992434371546,1.35765163900226
"small_sv","gdp_growth","q",11,-10.6510483804135,0.568105350814375,1.37661411535723
"small_sv","gdp_growth","q",12,-3.63459064280994,0.567355566554002,1.38806393694053
"small_sv","gdp_growth","q",2,-Inf,0.484152101143272,1.2908557501155
"small_sv","gdp_growth","q",3,-Inf,0.496643470453042,1.28472502773131
"small_sv","gdp_growth","q",4,-Inf,0.50393708244956,1.28287080852519
"small_sv","gdp_growth","q",5,-3.28069611208358,0.51320017061904,1.31963615748236
"small_sv","gdp_growth","q",6,-12.1147993905729,0.527977431201917,1.32401598088975
"small_sv","gdp_growth","q",7,-Inf,0.549202402733774,1.34475349233788
"small_sv","gdp_growth","q",8,-12.4130831987368,0.554132708745114,1.35504761960222
"small_sv","gdp_growth","q",9,-10.2571404663679,0.557551882621306,1.35568798482254
"small_sv","gdp_growth","ye",1,-7.95172816103124,0.446587531545519,1.23934980115282
"small_sv","gdp_growth","ye",10,-3.09454987869589,1.05916936540388,2.14291393493537
"small_sv","gdp_growth","ye",11,-3.35441945061442,1.04634733046947,2.10113306585206
"small_sv","gdp_growth","ye",12,-3.00769900638735,1.02631870308234,2.08378681861575
"small_sv","gdp_growth","ye",2,-8.45273006773293,0.687330085617966,1.72241010384985
"small_sv","gdp_growth","ye",3,-9.05343553657914,0.818468374249308,1.93156319918077
"small_sv","gdp_growth","ye",4,-4.06639478894854,0.92125547679012,1.98141780718327
"small_sv","gdp_growth","ye",5,-4.27754966009345,0.958225112096977,2.04714339164193
"small_sv","gdp_growth","ye",6,-3.4970357356828,0.977333980633301,2.06498836949589
"small_sv","gdp_growth","ye",7,-6.54785377417604,1.00080761223272,2.10136665089285
"small_sv","gdp_growth","ye",8,-4.36302068780187,1.03002336987494,2.16462317521026
"small_sv","gdp_growth","ye",9,-3.80427347068205,1.03820572139344,2.17136684945271
"small_sv","unemp_rate","q",1,-2.84633870652646,0.128460559312985,0.290537921495135
"small_sv","unemp_rate","q",10,-1.68084463641767,0.680617110197332,1.18727833281594
"small_sv","unemp_rate","q",11,-1.67972285830849,0.69366427595477,1.20132798220975
"small_sv","unemp_rate","q",12,-1.6661931117337,0.701342073753766,1.21043800366612
"small_sv","unemp_rate","q",2,-1.29589315607787,0.235418851961023,0.480521937045014
"small_sv","unemp_rate","q",3,-1.31880667589253,0.330124702308316,0.643942409283884
"small_sv","unemp_rate","q",4,-1.22645579615625,0.400073404615294,0.7604022844291
"small_sv","unemp_rate","q",5,-1.21895111436178,0.464932750402692,0.876668762241051
"small_sv","unemp_rate","q",6,-1.34675365117298,0.523560577422683,0.971078246910117
"small_sv","unemp_rate","q",7,-1.54145647891634,0.587567436176534,1.0787007572327
"small_sv","unemp_rate","q",8,-1.62147839842548,0.63506134768544,1.13171092184731
"small_sv","unemp_rate","q",9,-1.66879943993833,0.662485844016172,1.16483220030547
"small_tight","cash_rate","q",1,-0.140947750177646,0.141550288615377,0.266268696902605
"small_tight","cash_rate","q",10,-2.3399426758872,1.1767687903489,2.0997297022894
"small_tight","cash_rate","q",11,-2.48103888128231,1.2650294649617,2.23158847007984
"small_tight","cash_rate","q",12,-2.50454273748113,1.34108184786048,2.34776418727835
"small_tight","cash_rate","q",2,-0.635406486943761,0.253041360709853,0.507053837251733
"small_tight","cash_rate","q",3,-0.993877432101547,0.374010455701849,0.752877196814821
"small_tight","cash_rate","q",4,-1.30886359765048,0.501005100943684,0.992055888799265
"small_tight","cash_rate","q",5,-1.50095071087473,0.623128935769757,1.21261715454111
"small_tight","cash_rate","q",6,-1.72187320013254,0.745031210614575,1.41939319898403
"small_tight","cash_rate","q",7,-1.94445631001469,0.859854631010145,1.60749932284738
"small_tight","cash_rate","q",8,-2.10335929929972,0.971427948968365,1.779611294066
"small_tight","cash_rate","q",9,-2.21471654503975,1.07939489921038,1.94478826251695
"small_tight","cpi_inflation","cum",10,-27.4507050590696,1.93245802612227,3.45450123650985
"small_tight","cpi_inflation","cum",11,-26.9213455817372,2.17669483922557,3.78830312692571
"small_tight","cpi_inflation","cum",12,-26.3719789778685,2.43193835604353,4.11812728698664
"small_tight","cpi_inflation","cum",2,-3.12364202513424,0.303611416958207,0.655924071725041
"small_tight","cpi_inflation","cum",3,-7.20511972583618,0.47137783847753,1.0030141231354
"small_tight","cpi_inflation","cum",4,-14.4691540620419,0.651402711050778,1.35507521477506
"small_tight","cpi_inflation","cum",5,-20.5825388131188,0.839775653906491,1.70753990483942
"small_tight","cpi_inflation","cum",6,-25.0234626681684,1.03956215542441,2.06114546142586
"small_tight","cpi_inflation","cum",7,-27.5008952933654,1.25286673387858,2.41760933720358
"small_tight","cpi_inflation","cum",8,-28.2821610651914,1.47312424470298,2.76703854697454
"small_tight","cpi_inflation","cum",9,-28.0510695835325,1.69700358001946,3.1136886507344
"small_tight","cpi_inflation","q",1,-0.329893659655129,0.155205633007622,0.327550282792317
"small_tight","cpi_inflation","q",10,-7.66859331966071,0.24271848355758,0.456090312092895
"small_tight","cpi_inflation","q",11,-6.80922903253919,0.248670852062339,0.456148695172916
"small_tight","cpi_inflation","q",12,-6.56697270596791,0.254403533083111,0.455998828232227
"small_tight","cpi_inflation","q",2,-1.91866830343531,0.172889563791625,0.361424044592955
"small_tight","cpi_inflation","q",3,-4.85572301150679,0.182951541926892,0.383423854591735
"small_tight","cpi_inflation","q",4,-7.82461799769073,0.196446379773583,0.400997004788079
"small_tight","cpi_inflation","q",5,-8.76554996071968,0.205304701391558,0.413408900361168
"small_tight","cpi_inflation","q",6,-7.64139067473955,0.213547896090582,0.425260590396543
"small_tight","cpi_inflation","q",7,-9.21397470689204,0.226807707792517,0.440819652470649
"small_tight","cpi_inflation","q",8,-10.1326132054456,0.233533981097189,0.44694022504024
"small_tight","cpi_inflation","q",9,-9.04242058163162,0.237638882920857,0.452430510231618
"small_tight","cpi_inflation","ye",1,-0.329893659655129,0.155205633007622,0.327550282792317
"small_tight","cpi_inflation","ye",10,-24.9806641708494,0.918373275972408,1.69966980793217
"small_tight","cpi_inflation","ye",11,-22.5778921963203,0.9419277198636,1.71624991624373
"small_tight","cpi_inflation","ye",12,-20.6198313314698,0.969403705470121,1.72451596639951
"small_tight","cpi_inflation","ye",2,-3.12364202513424,0.303611416958207,0.655924071725041
"small_tight","cpi_inflation","ye",3,-7.20511972583617,0.47137783847753,1.0030141231354
"small_tight","cpi_inflation","ye",4,-14.4691540620419,0.651402711050778,1.35507521477506
"small_tight","cpi_inflation","ye",5,-23.2106849006173,0.711150574479708,1.44640512059666
"small_tight","cpi_inflation","ye",6,-27.9759510542413,0.760268142688963,1.51534311457483
"small_tight","cpi_inflation","ye",7,-25.8285433637094,0.810081012552362,1.57619035129111
"small_tight","cpi_inflation","ye",8,-25.5136929893878,0.849270222268517,1.62531036547815
"small_tight","cpi_inflation","ye",9,-24.6209803841985,0.884153435568335,1.66617573024449
"small_tight","gdp_growth","cum",10,-2.95064640956372,1.49980908573581,2.8808994010658
"small_tight","gdp_growth","cum",11,-2.70110869678277,1.5080032327469,2.89323604298246
"small_tight","gdp_growth","cum",12,-2.55763106303719,1.49672395169331,2.86783943505837
"small_tight","gdp_growth","cum",2,-9.9864577785945,0.733753875547872,1.73576011357525
"small_tight","gdp_growth","cum",3,-9.23881140929087,0.864141240787686,1.95721797529365
"small_tight","gdp_growth","cum",4,-5.95224031591407,0.968860146436008,2.05103640892142
"small_tight","gdp_growth","cum",5,-4.12151855336844,1.06558730928328,2.1508422800223
"small_tight","gdp_growth","cum",6,-4.38892114111436,1.23781911693202,2.46575056383056
"small_tight","gdp_growth","cum",7,-3.71415526111347,1.33292652051413,2.62636949985109
"small_tight","gdp_growth","cum",8,-3.76959185938585,1.40026852484289,2.7603432715564
"small_tight","gdp_growth","cum",9,-3.04312327560883,1.45671298022338,2.83406016114933
"small_tight","gdp_growth","q",1,-Inf,0.491818733059644,1.26918968906524
"small_tight","gdp_growth","q",10,-Inf,0.532484637981852,1.36199895723662
"small_tight","gdp_growth","q",11,-Inf,0.538608765239465,1.37758822620808
"small_tight","gdp_growth","q",12,-16.6139469958225,0.542949341105623,1.38010102485859
"small_tight","gdp_growth","q",2,-Inf,0.496418543080572,1.27494405051953
"small_tight","gdp_growth","q",3,-Inf,0.50223248211591,1.28836996211059
"small_tight","gdp_growth","q",4,-14.7936161046823,0.508876564272219,1.29863950674694
"small_tight","gdp_growth","q",5,-Inf,0.507407440000684,1.30514444092427
"small_tight","gdp_growth","q",6,-Inf,0.515269315947263,1.32827942162604
"small_tight","gdp_growth","q",7,-14.9177357572166,0.519856434912213,1.32955465007729
"small_tight","gdp_growth","q",8,-Inf,0.519651077642775,1.33606271544417
"small_tight","gdp_growth","q",9,-Inf,0.527558055630113,1.34752017458374
