"scheme","variable","bucket","origin","member","weight"
"pool","cash_rate","far",81,"small_sv",0.0250000004399814
"pool","cash_rate","far",81,"small_loose_p5",0.0250000001545004
"pool","cash_rate","far",81,"medium_minn",0.0250000005860958
"pool","cash_rate","far",81,"medium_conj",0.0250000011913995
"pool","cash_rate","far",81,"small_tight",0.0250001025592257
"pool","cash_rate","far",81,"small_unres",0.0250000003545447
"pool","cash_rate","far",81,"rw",0.724999379093275
"pool","cash_rate","far",81,"ar4",0.0250000000783536
"pool","cash_rate","far",81,"ucsv",0.0250005093780751
"pool","cash_rate","far",81,"ucmean",0.0250000000274362
"pool","cash_rate","near",82,"small_minn",0.0250000002803324
"pool","cash_rate","near",82,"small_ss",0.0250000000629978
"pool","cash_rate","near",82,"small_sv",0.0250000001307633
"pool","cash_rate","near",82,"small_loose_p5",0.0250000000125369
"pool","cash_rate","near",82,"medium_minn",0.724999998968907
"pool","cash_rate","near",82,"medium_conj",0.025000000103877
"pool","cash_rate","near",82,"small_tight",0.0250000001158169
"pool","cash_rate","near",82,"small_unres",0.0250000000625297
"pool","cash_rate","near",82,"rw",0.025000000116188
"pool","cash_rate","near",82,"ar4",0.0250000000169911
"pool","cash_rate","near",82,"ucsv",0.0250000001289274
"pool","cash_rate","near",82,"ucmean",0.0250000000001324
"pool","cash_rate","medium",82,"small_minn",0.0250001840765476
"pool","cash_rate","medium",82,"small_ss",0.0250000083488062
"pool","cash_rate","medium",82,"small_sv",0.0250000115072277
"pool","cash_rate","medium",82,"small_loose_p5",0.0250000022773979
"pool","cash_rate","medium",82,"medium_minn",0.0250000530190969
"pool","cash_rate","medium",82,"medium_conj",0.0250000330220884
"pool","cash_rate","medium",82,"small_tight",0.0250001849274451
"pool","cash_rate","medium",82,"small_unres",0.0250000094518408
"pool","cash_rate","medium",82,"rw",0.186065673611721
"pool","cash_rate","medium",82,"ar4",0.0250000025598436
"pool","cash_rate","medium",82,"ucsv",0.563933836950949
"pool","cash_rate","medium",82,"ucmean",0.0250000002470358
"pool","cash_rate","far",82,"small_minn",0.0250000048184989
"pool","cash_rate","far",82,"small_ss",0.0250000002960298
"pool","cash_rate","far",82,"small_sv",0.0250000004126846
"pool","cash_rate","far",82,"small_loose_p5",0.0250000001261888
"pool","cash_rate","far",82,"medium_minn",0.0250000005483893
"pool","cash_rate","far",82,"medium_conj",0.0250000009830487
"pool","cash_rate","far",82,"small_tight",0.0250000239316959
"pool","cash_rate","far",82,"small_unres",0.0250000003157614
"pool","cash_rate","far",82,"rw",0.72499885725313
"pool","cash_rate","far",82,"ar4",0.0250000000670701
"pool","cash_rate","far",82,"ucsv",0.0250011112279341
"pool","cash_rate","far",82,"ucmean",0.0250000000195678
"pool","cash_rate","near",83,"small_minn",0.0250000003775881
"pool","cash_rate","near",83,"small_ss",0.0250000000852626
"pool","cash_rate","near",83,"small_sv",0.0250000001728219
"pool","cash_rate","near",83,"small_loose_p5",0.025000000019231
"pool","cash_rate","near",83,"medium_minn",0.72499999863169
"pool","cash_rate","near",83,"medium_conj",0.0250000001357916
"pool","cash_rate","near",83,"small_tight",0.0250000001496089
"pool","cash_rate","near",83,"small_unres",0.0250000000854624
"pool","cash_rate","near",83,"rw",0.0250000001513595
"pool","cash_rate","near",83,"ar4",0.0250000000264947
"pool","cash_rate","near",83,"ucsv",0.025000000164453
"pool","cash_rate","near",83,"ucmean",0.0250000000002357
"pool","cash_rate","medium",83,"small_minn",0.0250000623200231
"pool","cash_rate","medium",83,"small_ss",0.02500000246419
"pool","cash_rate","medium",83,"small_sv",0.0250000034532125
"pool","cash_rate","medium",83,"small_loose_p5",0.025000000680188
"pool","cash_rate","medium",83,"medium_minn",0.0250000185777159
"pool","cash_rate","medium",83,"medium_conj",0.0250000091272691
"pool","cash_rate","medium",83,"small_tight",0.0250000457370519
"pool","cash_rate","medium",83,"small_unres",0.0250000027100392
"pool","cash_rate","medium",83,"rw",0.12366913789812
"pool","cash_rate","medium",83,"ar4",0.0250000008170207
"pool","cash_rate","medium",83,"ucsv",0.626330716152472
"pool","cash_rate","medium",83,"ucmean",0.025000000062697
"pool","cash_rate","far",83,"small_minn",0.0250000015760952
"pool","cash_rate","far",83,"small_ss",0.0250000000841614
"pool","cash_rate","far",83,"small_sv",0.0250000001238149
"pool","cash_rate","far",83,"small_loose_p5",0.0250000000355206
"pool","cash_rate","far",83,"medium_minn",0.025000000158171
"pool","cash_rate","far",83,"medium_conj",0.0250000002484135
"pool","cash_rate","far",83,"small_tight",0.0250000025531877
"pool","cash_rate","far",83,"small_unres",0.02500000009445
"pool","cash_rate","far",83,"rw",0.724998438416142
"pool","cash_rate","far",83,"ar4",0.0250000000200027
"pool","cash_rate","far",83,"ucsv",0.0250015566851983
"pool","cash_rate","far",83,"ucmean",0.0250000000048428
"pool","cash_rate","near",84,"small_minn",0.025000000452092
"pool","cash_rate","near",84,"small_ss",0.0250000001040657
"pool","cash_rate","near",84,"small_sv",0.0250000002011567
"pool","cash_rate","near",84,"small_loose_p5",0.0250000000256461
"pool","cash_rate","near",84,"medium_minn",0.724999998377429
"pool","cash_rate","near",84,"medium_conj",0.0250000001600533
"pool","cash_rate","near",84,"small_tight",0.0250000001733763
"pool","cash_rate","near",84,"small_unres",0.0250000001017173
"pool","cash_rate","near",84,"rw",0.0250000001765582
"pool","cash_rate","near",84,"ar4",0.0250000000352252
"pool","cash_rate","near",84,"ucsv",0.0250000001923514
"pool","cash_rate","near",84,"ucmean",0.0250000000003285
"pool","cash_rate","medium",84,"small_minn",0.0250000014087282
"pool","cash_rate","medium",84,"small_ss",0.0250000000627048
"pool","cash_rate","medium",84,"small_sv",0.0250000000889595
"pool","cash_rate","medium",84,"small_loose_p5",0.0250000000166996
"pool","cash_rate","medium",84,"medium_minn",0.0250000007187989
"pool","cash_rate","medium",84,"medium_conj",0.0250000002218578
"pool","cash_rate","medium",84,"small_tight",0.0250000015756634
"pool","cash_rate","medium",84,"small_unres",0.0250000000659435
"pool","cash_rate","medium",84,"rw",0.0250058878480168
"pool","cash_rate","medium",84,"ar4",0.0250000000215856
"pool","cash_rate","medium",84,"ucsv",0.724994107969628
"pool","cash_rate","medium",84,"ucmean",0.0250000000014142
"pool","cash_rate","far",84,"small_minn",0.025000001282303
"pool","cash_rate","far",84,"small_ss",0.0250000000631808
"pool","cash_rate","far",84,"small_sv",0.0250000000989434
"pool","cash_rate","far",84,"small_loose_p5",0.0250000000264255
"pool","cash_rate","far",84,"medium_minn",0.0250000001238478
"pool","cash_rate","far",84,"medium_conj",0.0250000001809785
"pool","cash_rate","far",84,"small_tight",0.0250000010879312
"pool","cash_rate","far",84,"small_unres",0.0250000000753238
"pool","cash_rate","far",84,"rw",0.724996205367623
"pool","cash_rate","far",84,"ar4",0.0250000000162621
"pool","cash_rate","far",84,"ucsv",0.0250037916738529
"pool","cash_rate","far",84,"ucmean",0.0250000000033278
"pool","cash_rate","near",85,"small_minn",0.0250000005238988
"pool","cash_rate","near",85,"small_ss",0.025000000122779
"pool","cash_rate","near",85,"small_sv",0.0250000002236026
"pool","cash_rate","near",85,"small_loose_p5",0.0250000000328201
"pool","cash_rate","near",85,"medium_minn",0.724999998129857
"pool","cash_rate","near",85,"medium_conj",0.025000000184531
"pool","cash_rate","near",85,"small_tight",0.0250000001966121
"pool","cash_rate","near",85,"small_unres",0.0250000001177031
"pool","cash_rate","near",85,"rw",0.0250000002032617
"pool","cash_rate","near",85,"ar4",0.0250000000437127
"pool","cash_rate","near",85,"ucsv",0.0250000002207903
"pool","cash_rate","near",85,"ucmean",0.0250000000004315
"pool","cash_rate","medium",85,"small_minn",0.025000002211872
"pool","cash_rate","medium",85,"small_ss",0.0250000001284236
"pool","cash_rate","medium",85,"small_sv",0.0250000002023052
"pool","cash_rate","medium",85,"small_loose_p5",0.0250000000308435
"pool","cash_rate","medium",85,"medium_minn",0.0250000022306817
"pool","cash_rate","medium",85,"medium_conj",0.0250000004779141
"pool","cash_rate","medium",85,"small_tight",0.0250000033473094
"pool","cash_rate","medium",85,"small_unres",0.0250000001318945
"pool","cash_rate","medium",85,"rw",0.0250007130247269
"pool","cash_rate","medium",85,"ar4",0.025000000043345
"pool","cash_rate","medium",85,"ucsv",0.724999278168295
"pool","cash_rate","medium",85,"ucmean",0.0250000000023889
"pool","cash_rate","far",85,"small_minn",0.0250000584953617
"pool","cash_rate","far",85,"small_ss",0.0250000023915109
"pool","cash_rate","far",85,"small_sv",0.0250000036599802
"pool","cash_rate","far",85,"small_loose_p5",0.0250000010045472
"pool","cash_rate","far",85,"medium_minn",0.025000004536765
"pool","cash_rate","far",85,"medium_conj",0.0250000061899264
"pool","cash_rate","far",85,"small_tight",0.0250000216881476
"pool","cash_rate","far",85,"small_unres",0.0250000028812915
"pool","cash_rate","far",85,"rw",0.532380167362028
"pool","cash_rate","far",85,"ar4",0.0250000006925773
"pool","cash_rate","far",85,"ucsv",0.217619730979248
"pool","cash_rate","far",85,"ucmean",0.0250000001186166
"pool","cash_rate","near",86,"small_minn",0.0250000006499634
"pool","cash_rate","near",86,"small_ss",0.0250000001550193
"pool","cash_rate","near",86,"small_sv",0.0250000002370065
"pool","cash_rate","near",86,"small_loose_p5",0.0250000000470952
"pool","cash_rate","near",86,"medium_minn",0.724999997715818
"pool","cash_rate","near",86,"medium_conj",0.0250000002273372
"pool","cash_rate","near",86,"small_tight",0.025000000238992
"pool","cash_rate","near",86,"small_unres",0.0250000001476633
"pool","cash_rate","near",86,"rw",0.0250000002493545
"pool","cash_rate","near",86,"ar4",0.0250000000596653
"pool","cash_rate","near",86,"ucsv",0.0250000002713942
"pool","cash_rate","near",86,"ucmean",0.0250000000006913
"pool","cash_rate","medium",86,"small_minn",0.0250000023597225
"pool","cash_rate","medium",86,"small_ss",0.0250000001410733
"pool","cash_rate","medium",86,"small_sv",0.0250000002473515
"pool","cash_rate","medium",86,"small_loose_p5",0.025000000032988
"pool","cash_rate","medium",86,"medium_minn",0.0250000038602172
"pool","cash_rate","medium",86,"medium_conj",0.0250000005120567
"pool","cash_rate","medium",86,"small_tight",0.0250000031497406
"pool","cash_rate","medium",86,"small_unres",0.0250000001403669
"pool","cash_rate","medium",86,"rw",0.0250004875387471
"pool","cash_rate","medium",86,"ar4",0.0250000000496234
"pool","cash_rate","medium",86,"ucsv",0.724999501965762
"pool","cash_rate","medium",86,"ucmean",0.0250000000023504
"pool","cash_rate","far",86,"small_minn",0.025000417135042
"pool","cash_rate","far",86,"small_ss",0.0250000235913227
"pool","cash_rate","far",86,"small_sv",0.0250000417983041
"pool","cash_rate","far",86,"small_loose_p5",0.0250000089801946
"pool","cash_rate","far",86,"medium_minn",0.0250000553298799
"pool","cash_rate","far",86,"medium_conj",0.0250000825213437
"pool","cash_rate","far",86,"small_tight",0.0250002497213779
"pool","cash_rate","far",86,"small_unres",0.0250000292203643
"pool","cash_rate","far",86,"rw",0.20921646284153
"pool","cash_rate","far",86,"ar4",0.0250000068968737
"pool","cash_rate","far",86,"ucsv",0.540782620926701
"pool","cash_rate","far",86,"ucmean",0.0250000010370666
"pool","cash_rate","near",87,"small_minn",0.0250000007854677
"pool","cash_rate","near",87,"small_ss",0.0250000001910151
"pool","cash_rate","near",87,"small_sv",0.0250000002362659
"pool","cash_rate","near",87,"small_loose_p5",0.0250000000651466
"pool","cash_rate","near",87,"medium_minn",0.724999997276596
"pool","cash_rate","near",87,"medium_conj",0.0250000002736705
"pool","cash_rate","near",87,"small_tight",0.02500000028558
"pool","cash_rate","near",87,"small_unres",0.0250000001787158
"pool","cash_rate","near",87,"rw",0.025000000299718
"pool","cash_rate","near",87,"ar4",0.0250000000787211
"pool","cash_rate","near",87,"ucsv",0.0250000003280359
"pool","cash_rate","near",87,"ucmean",0.0250000000010671
"pool","cash_rate","medium",87,"small_minn",0.0250000051067452
"pool","cash_rate","medium",87,"small_ss",0.0250000003422913
"pool","cash_rate","medium",87,"small_sv",0.0250000007181753
"pool","cash_rate","medium",87,"small_loose_p5",0.0250000000769552
"pool","cash_rate","medium",87,"medium_minn",0.0250000117652244
"pool","cash_rate","medium",87,"medium_conj",0.0250000012368086
"pool","cash_rate","medium",87,"small_tight",0.0250000064077641
"pool","cash_rate","medium",87,"small_unres",0.0250000003323904
"pool","cash_rate","medium",87,"rw",0.0250007385074191
"pool","cash_rate","medium",87,"ar4",0.0250000001231939
"pool","cash_rate","medium",87,"ucsv",0.724999235378037
"pool","cash_rate","medium",87,"ucmean",0.0250000000049951
"pool","cash_rate","far",87,"small_minn",0.0250000152277445
"pool","cash_rate","far",87,"small_ss",0.0250000010340412
"pool","cash_rate","far",87,"small_sv",0.0250000020794735
"pool","cash_rate","far",87,"small_loose_p5",0.0250000003467093
"pool","cash_rate","far",87,"medium_minn",0.0250000028294585
"pool","cash_rate","far",87,"medium_conj",0.0250000042827212
"pool","cash_rate","far",87,"small_tight",0.0250000127929825
"pool","cash_rate","far",87,"small_unres",0.0250000012819344
"pool","cash_rate","far",87,"rw",0.0250186100880676
"pool","cash_rate","far",87,"ar4",0.025000000290596
"pool","cash_rate","far",87,"ucsv",0.724981349710042
"pool","cash_rate","far",87,"ucmean",0.0250000000362293
"pool","cash_rate","near",88,"small_minn",0.0250000011802719
"pool","cash_rate","near",88,"small_ss",0.025000000286391
"pool","cash_rate","near",88,"small_sv",0.0250000001467562
"pool","cash_rate","near",88,"small_loose_p5",0.0250000000990241
"pool","cash_rate","near",88,"medium_minn",0.724999995358109
"pool","cash_rate","near",88,"medium_conj",0.0250000008142028
"pool","cash_rate","near",88,"small_tight",0.0250000005350683
"pool","cash_rate","near",88,"small_unres",0.0250000002468552
"pool","cash_rate","near",88,"rw",0.0250000006377643
"pool","cash_rate","near",88,"ar4",0.0250000001103754
"pool","cash_rate","near",88,"ucsv",0.0250000005840822
"pool","cash_rate","near",88,"ucmean",0.0250000000010996
"pool","cash_rate","medium",88,"small_minn",0.0250000030797507
"pool","cash_rate","medium",88,"small_ss",0.025000000219832
"pool","cash_rate","medium",88,"small_sv",0.0250000005710692
"pool","cash_rate","medium",88,"small_loose_p5",0.0250000000451502
"pool","cash_rate","medium",88,"medium_minn",0.0250000041514882
"pool","cash_rate","medium",88,"medium_conj",0.0250000008592707
"pool","cash_rate","medium",88,"small_tight",0.025000003326834
"pool","cash_rate","medium",88,"small_unres",0.0250000002082258
"pool","cash_rate","medium",88,"rw",0.0250003803752783
"pool","cash_rate","medium",88,"ar4",0.0250000000739824
"pool","cash_rate","medium",88,"ucsv",0.724999607086894
"pool","cash_rate","medium",88,"ucmean",0.0250000000022245
"pool","cash_rate","far",88,"small_minn",0.0250000077949916
"pool","cash_rate","far",88,"small_ss",0.0250000006101881
"pool","cash_rate","far",88,"small_sv",0.0250000014036703
"pool","cash_rate","far",88,"small_loose_p5",0.0250000001818721
"pool","cash_rate","far",88,"medium_minn",0.0250000019517637
"pool","cash_rate","far",88,"medium_conj",0.0250000032078943
"pool","cash_rate","far",88,"small_tight",0.0250000092973569
"pool","cash_rate","far",88,"small_unres",0.0250000007479367
"pool","cash_rate","far",88,"rw",0.0250007766513179
"pool","cash_rate","far",88,"ar4",0.0250000001641548
"pool","cash_rate","far",88,"ucsv",0.724999197972188
"pool","cash_rate","far",88,"ucmean",0.0250000000166651
"pool","cash_rate","near",89,"small_minn",0.025000001214923
"pool","cash_rate","near",89,"small_ss",0.0250000002892484
"pool","cash_rate","near",89,"small_sv",0.0250000001272947
"pool","cash_rate","near",89,"small_loose_p5",0.0250000001122923
"pool","cash_rate","near",89,"medium_minn",0.724999994905966
"pool","cash_rate","near",89,"medium_conj",0.025000001214695
"pool","cash_rate","near",89,"small_tight",0.0250000005290473
"pool","cash_rate","near",89,"small_unres",0.0250000002351898
"pool","cash_rate","near",89,"rw",0.0250000007066575
"pool","cash_rate","near",89,"ar4",0.0250000001089248
"pool","cash_rate","near",89,"ucsv",0.025000000554823
"pool","cash_rate","near",89,"ucmean",0.0250000000009381
"pool","cash_rate","medium",89,"small_minn",0.0250000033940146
"pool","cash_rate","medium",89,"small_ss",0.0250000002634391
"pool","cash_rate","medium",89,"small_sv",0.0250000007356227
"pool","cash_rate","medium",89,"small_loose_p5",0.0250000000529944
"pool","cash_rate","medium",89,"medium_minn",0.0250000028182826
"pool","cash_rate","medium",89,"medium_conj",0.0250000011445187
"pool","cash_rate","medium",89,"small_tight",0.0250000035123656
"pool","cash_rate","medium",89,"small_unres",0.025000000247456
"pool","cash_rate","medium",89,"rw",0.0250004503914759
"pool","cash_rate","medium",89,"ar4",0.0250000000859679
"pool","cash_rate","medium",89,"ucsv",0.724999537351884
"pool","cash_rate","medium",89,"ucmean",0.0250000000019781
"pool","cash_rate","far",89,"small_minn",0.025000008352798
"pool","cash_rate","far",89,"small_ss",0.0250000006977334
"pool","cash_rate","far",89,"small_sv",0.0250000018171089
"pool","cash_rate","far",89,"small_loose_p5",0.025000000195234
"pool","cash_rate","far",89,"medium_minn",0.0250000024785667
"pool","cash_rate","far",89,"medium_conj",0.0250000043853887
"pool","cash_rate","far",89,"small_tight",0.0250000112434028
"pool","cash_rate","far",89,"small_unres",0.0250000008429072
"pool","cash_rate","far",89,"rw",0.0250003351093847
"pool","cash_rate","far",89,"ar4",0.0250000001888414
"pool","cash_rate","far",89,"ucsv",0.724999634672635
"pool","cash_rate","far",89,"ucmean",0.0250000000159987
"pool","cash_rate","near",90,"small_minn",0.0250000008858877
"pool","cash_rate","near",90,"small_ss",0.0250000002005815
"pool","cash_rate","near",90,"small_sv",0.0250000001203202
"pool","cash_rate","near",90,"small_loose_p5",0.0250000000744771
"pool","cash_rate","near",90,"medium_minn",0.724999996296474
"pool","cash_rate","near",90,"medium_conj",0.0250000008859106
"pool","cash_rate","near",90,"small_tight",0.0250000003802309
"pool","cash_rate","near",90,"small_unres",0.025000000161623
"pool","cash_rate","near",90,"rw",0.0250000005146686
"pool","cash_rate","near",90,"ar4",0.025000000072172
"pool","cash_rate","near",90,"ucsv",0.0250000004071122
"pool","cash_rate","near",90,"ucmean",0.0250000000005422
"pool","cash_rate","medium",90,"small_minn",0.0250000031426981
"pool","cash_rate","medium",90,"small_ss",0.0250000002227503
"pool","cash_rate","medium",90,"small_sv",0.0250000006438854
"pool","cash_rate","medium",90,"small_loose_p5",0.0250000000477878
"pool","cash_rate","medium",90,"medium_minn",0.0250000026538665
"pool","cash_rate","medium",90,"medium_conj",0.0250000010360741
"pool","cash_rate","medium",90,"small_tight",0.0250000033881314
"pool","cash_rate","medium",90,"small_unres",0.0250000002091503
"pool","cash_rate","medium",90,"rw",0.0250005172625168
"pool","cash_rate","medium",90,"ar4",0.0250000000757502
"pool","cash_rate","medium",90,"ucsv",0.724999471315387
"pool","cash_rate","medium",90,"ucmean",0.025000000002002
"pool","cash_rate","far",90,"small_minn",0.0250000083963606
"pool","cash_rate","far",90,"small_ss",0.025000000672558
"pool","cash_rate","far",90,"small_sv",0.0250000017079487
"pool","cash_rate","far",90,"small_loose_p5",0.0250000001995112
"pool","cash_rate","far",90,"medium_minn",0.0250000023591083
"pool","cash_rate","far",90,"medium_conj",0.0250000044080411
"pool","cash_rate","far",90,"small_tight",0.0250000118564267
"pool","cash_rate","far",90,"small_unres",0.0250000008052571
"pool","cash_rate","far",90,"rw",0.0250003870751251
"pool","cash_rate","far",90,"ar4",0.0250000001932055
"pool","cash_rate","far",90,"ucsv",0.724999582308656
"pool","cash_rate","far",90,"ucmean",0.025000000017802
"pool","cash_rate","near",91,"small_minn",0.0250000005756939
"pool","cash_rate","near",91,"small_ss",0.0250000001236916
"pool","cash_rate","near",91,"small_sv",0.0250000001015185
"pool","cash_rate","near",91,"small_loose_p5",0.0250000000429891
"pool","cash_rate","near",91,"medium_minn",0.724999997583238
"pool","cash_rate","near",91,"medium_conj",0.025000000580448
"pool","cash_rate","near",91,"small_tight",0.0250000002452541
"pool","cash_rate","near",91,"small_unres",0.0250000000985808
"pool","cash_rate","near",91,"rw",0.0250000003371652
"pool","cash_rate","near",91,"ar4",0.0250000000416705
"pool","cash_rate","near",91,"ucsv",0.0250000002694985
"pool","cash_rate","near",91,"ucmean",0.0250000000002513
"pool","cash_rate","medium",91,"small_minn",0.0250000028634927
"pool","cash_rate","medium",91,"small_ss",0.025000000184543
"pool","cash_rate","medium",91,"small_sv",0.0250000005567848
"pool","cash_rate","medium",91,"small_loose_p5",0.0250000000417567
"pool","cash_rate","medium",91,"medium_minn",0.0250000024785206
"pool","cash_rate","medium",91,"medium_conj",0.025000000928424
"pool","cash_rate","medium",91,"small_tight",0.0250000032463663
"pool","cash_rate","medium",91,"small_unres",0.0250000001731336
"pool","cash_rate","medium",91,"rw",0.0250005888667679
"pool","cash_rate","medium",91,"ar4",0.0250000000648294
"pool","cash_rate","medium",91,"ucsv",0.724999400593427
"pool","cash_rate","medium",91,"ucmean",0.0250000000019541
"pool","cash_rate","far",91,"small_minn",0.0250000083600073
"pool","cash_rate","far",91,"small_ss",0.0250000006385721
"pool","cash_rate","far",91,"small_sv",0.0250000015981747
"pool","cash_rate","far",91,"small_loose_p5",0.0250000001993717
"pool","cash_rate","far",91,"medium_minn",0.0250000022400539
"pool","cash_rate","far",91,"medium_conj",0.0250000044281006
"pool","cash_rate","far",91,"small_tight",0.0250000124807283
"pool","cash_rate","far",91,"small_unres",0.0250000007590811
"pool","cash_rate","far",91,"rw",0.0250004455219106
"pool","cash_rate","far",91,"ar4",0.0250000001932789
"pool","cash_rate","far",91,"ucsv",0.72499952356145
"pool","cash_rate","far",91,"ucmean",0.0250000000192707
"pool","cash_rate","near",92,"small_minn",0.0250000003281253
"pool","cash_rate","near",92,"small_ss",0.0250000000666879
"pool","cash_rate","near",92,"small_sv",0.0250000000758292
"pool","cash_rate","near",92,"small_loose_p5",0.0250000000211805
"pool","cash_rate","near",92,"medium_minn",0.724999998605388
"pool","cash_rate","near",92,"medium_conj",0.0250000003360236
"pool","cash_rate","near",92,"small_tight",0.0250000001396766
"pool","cash_rate","near",92,"small_unres",0.0250000000524652
"pool","cash_rate","near",92,"rw",0.0250000001954951
"pool","cash_rate","near",92,"ar4",0.0250000000205695
"pool","cash_rate","near",92,"ucsv",0.0250000001584685
"pool","cash_rate","near",92,"ucmean",0.0250000000000905
"pool","cash_rate","medium",92,"small_minn",0.0250000025686726
"pool","cash_rate","medium",92,"small_ss",0.0250000001498925
"pool","cash_rate","medium",92,"small_sv",0.0250000004758975
"pool","cash_rate","medium",92,"small_loose_p5",0.0250000000353789
"pool","cash_rate","medium",92,"medium_minn",0.0250000022973787
"pool","cash_rate","medium",92,"medium_conj",0.0250000008240673
"pool","cash_rate","medium",92,"small_tight",0.0250000030920648
"pool","cash_rate","medium",92,"small_unres",0.0250000001404539
"pool","cash_rate","medium",92,"rw",0.0250006642957804
"pool","cash_rate","medium",92,"ar4",0.0250000000539308
"pool","cash_rate","medium",92,"ucsv",0.724999326064643
"pool","cash_rate","medium",92,"ucmean",0.02500000000184
"pool","cash_rate","far",92,"small_minn",0.0250000082440463
"pool","cash_rate","far",92,"small_ss",0.0250000005975075
"pool","cash_rate","far",92,"small_sv",0.0250000014881249
"pool","cash_rate","far",92,"small_loose_p5",0.0250000001949096
"pool","cash_rate","far",92,"medium_minn",0.0250000021206267
"pool","cash_rate","far",92,"medium_conj",0.0250000044417558
"pool","cash_rate","far",92,"small_tight",0.025000013101912
"pool","cash_rate","far",92,"small_unres",0.0250000007063429
"pool","cash_rate","far",92,"rw",0.0250005108616868
"pool","cash_rate","far",92,"ar4",0.0250000001891385
"pool","cash_rate","far",92,"ucsv",0.724999458033652
"pool","cash_rate","far",92,"ucmean",0.0250000000202974
"pool","cash_rate","near",93,"small_minn",0.0250000003067636
"pool","cash_rate","near",93,"small_ss",0.0250000000615742
"pool","cash_rate","near",93,"small_sv",0.0250000001039976
"pool","cash_rate","near",93,"small_loose_p5",0.0250000000176851
"pool","cash_rate","near",93,"medium_minn",0.724999998629199
"pool","cash_rate","near",93,"medium_conj",0.0250000003252285
"pool","cash_rate","near",93,"small_tight",0.0250000001361476
"pool","cash_rate","near",93,"small_unres",0.0250000000479376
"pool","cash_rate","near",93,"rw",0.0250000001932002
"pool","cash_rate","near",93,"ar4",0.0250000000172616
"pool","cash_rate","near",93,"ucsv",0.0250000001609501
"pool","cash_rate","near",93,"ucmean",0.0250000000000552
"pool","cash_rate","medium",93,"small_minn",0.0250000022715865
"pool","cash_rate","medium",93,"small_ss",0.0250000001195495
"pool","cash_rate","medium",93,"small_sv",0.0250000004026717
"pool","cash_rate","medium",93,"small_loose_p5",0.0250000000291136
"pool","cash_rate","medium",93,"medium_minn",0.0250000021168987
"pool","cash_rate","medium",93,"medium_conj",0.0250000007256782
"pool","cash_rate","medium",93,"small_tight",0.0250000029323109
"pool","cash_rate","medium",93,"small_unres",0.0250000001118414
"pool","cash_rate","medium",93,"rw",0.0250007429399044
"pool","cash_rate","medium",93,"ar4",0.025000000043685
"pool","cash_rate","medium",93,"ucsv",0.724999248305087
"pool","cash_rate","medium",93,"ucmean",0.0250000000016732
"pool","cash_rate","far",93,"small_minn",0.0250000080497485
"pool","cash_rate","far",93,"small_ss",0.0250000005510884
"pool","cash_rate","far",93,"small_sv",0.0250000013780031
"pool","cash_rate","far",93,"small_loose_p5",0.0250000001864618
"pool","cash_rate","far",93,"medium_minn",0.0250000020000303
"pool","cash_rate","far",93,"medium_conj",0.0250000044445505
"pool","cash_rate","far",93,"small_tight",0.0250000137022443
"pool","cash_rate","far",93,"small_unres",0.0250000006488812
"pool","cash_rate","far",93,"rw",0.025000583409518
"pool","cash_rate","far",93,"ar4",0.0250000001811007
"pool","cash_rate","far",93,"ucsv",0.724999385427572
"pool","cash_rate","far",93,"ucmean",0.0250000000208009
"pool","cash_rate","near",94,"small_minn",0.0250000002434682
"pool","cash_rate","near",94,"small_ss",0.0250000000479065
"pool","cash_rate","near",94,"small_sv",0.025000000120249
"pool","cash_rate","near",94,"small_loose_p5",0.0250000000121795
"pool","cash_rate","near",94,"medium_minn",0.724999998842873
"pool","cash_rate","near",94,"medium_conj",0.0250000002688793
"pool","cash_rate","near",94,"small_tight",0.0250000001129228
"pool","cash_rate","near",94,"small_unres",0.0250000000368179
"pool","cash_rate","near",94,"rw",0.025000000162961
"pool","cash_rate","near",94,"ar4",0.0250000000119605
"pool","cash_rate","near",94,"ucsv",0.0250000001397571
"pool","cash_rate","near",94,"ucmean",0.0250000000000255
"pool","cash_rate","medium",94,"small_minn",0.0250000019831799
"pool","cash_rate","medium",94,"small_ss",0.0250000000937827
"pool","cash_rate","medium",94,"small_sv",0.0250000003378373
"pool","cash_rate","medium",94,"small_loose_p5",0.0250000000233099
"pool","cash_rate","medium",94,"medium_minn",0.0250000019421428
"pool","cash_rate","medium",94,"medium_conj",0.0250000006350634
"pool","cash_rate","medium",94,"small_tight",0.0250000027728224
"pool","cash_rate","medium",94,"small_unres",0.0250000000875615
"pool","cash_rate","medium",94,"rw",0.0250008242145029
"pool","cash_rate","medium",94,"ar4",0.0250000000345178
"pool","cash_rate","medium",94,"ucsv",0.724999167873808
"pool","cash_rate","medium",94,"ucmean",0.0250000000014712
"pool","cash_rate","far",94,"small_minn",0.0250000039138944
"pool","cash_rate","far",94,"small_ss",0.0250000002356307
"pool","cash_rate","far",94,"small_sv",0.0250000005948779
"pool","cash_rate","far",94,"small_loose_p5",0.0250000000815014
"pool","cash_rate","far",94,"medium_minn",0.0250000008818773
"pool","cash_rate","far",94,"medium_conj",0.0250000020815101
"pool","cash_rate","far",94,"small_tight",0.0250000067606044
"pool","cash_rate","far",94,"small_unres",0.0250000002768058
"pool","cash_rate","far",94,"rw",0.0250003414119678
"pool","cash_rate","far",94,"ar4",0.0250000000791902
