"member","variable","measure","h","logdens","crps","rmse"
"combo_bma","cpi_inflation","cum",4,-2.07072649484271,0.671882229766749,1.41315535095007
"combo_bma","cpi_inflation","cum",5,-3.04146105750476,0.921231188367755,1.86953849111043
"combo_bma","cpi_inflation","cum",6,-3.48722418503064,1.13825820857816,2.27787177632233
"combo_bma","cpi_inflation","cum",7,-3.61507663582845,1.3938346124482,2.72287118342081
"combo_bma","cpi_inflation","cum",8,-3.85796607282955,1.66985698730526,3.17408006700998
"combo_bma","cpi_inflation","cum",9,-4.24263455243842,1.74257553258885,3.23591847588628
"combo_bma","cpi_inflation","q",1,0.0829174006158243,0.144929930850982,0.313543438373031
"combo_bma","cpi_inflation","q",10,-1.87773483915878,0.266327923750186,0.487489481396764
"combo_bma","cpi_inflation","q",11,-1.70157743242605,0.261814795919926,0.476917510133392
"combo_bma","cpi_inflation","q",12,-1.32864217860483,0.26663875026002,0.474271579275432
"combo_bma","cpi_inflation","q",2,-0.321669556966567,0.174746733461147,0.373026743025805
"combo_bma","cpi_inflation","q",3,-0.722806370032191,0.191476221451863,0.401078539284888
"combo_bma","cpi_inflation","q",4,-1.01863439135886,0.208749107913712,0.423358530204381
"combo_bma","cpi_inflation","q",5,-1.32810139852039,0.242052675855834,0.4737936211113
"combo_bma","cpi_inflation","q",6,-1.38992566401891,0.2461297753294,0.482334351735136
"combo_bma","cpi_inflation","q",7,-1.42733776330415,0.271457126952954,0.51348972586221
"combo_bma","cpi_inflation","q",8,-1.49243394745285,0.279269078920005,0.529798321260838
"combo_bma","cpi_inflation","q",9,-1.23375285359439,0.259634608496058,0.486091111795426
"combo_bma","cpi_inflation","ye",1,0.0829174006158242,0.145360001688028,0.313543438373031
"combo_bma","cpi_inflation","ye",10,-3.44128460178643,0.980761060283065,1.83694436114037
"combo_bma","cpi_inflation","ye",11,-3.01714781722958,0.998753934880897,1.83826552182527
"combo_bma","cpi_inflation","ye",12,-3.16978076974777,1.02127664115614,1.83651068930501
"combo_bma","cpi_inflation","ye",2,-0.780725853393893,0.296104657246245,0.658547446681948
"combo_bma","cpi_inflation","ye",3,-1.60794399830284,0.477058494134294,1.03195795765691
"combo_bma","cpi_inflation","ye",4,-2.07072649484271,0.673233529917014,1.41315535095007
"combo_bma","cpi_inflation","ye",5,-3.03511593758976,0.801955304468768,1.62028190993154
"combo_bma","cpi_inflation","ye",6,-3.30236779238822,0.873600814302354,1.72301174946084
"combo_bma","cpi_inflation","ye",7,-3.06643310010329,0.934273918960564,1.8241448698047
"combo_bma","cpi_inflation","ye",8,-3.35745030525314,1.01058186153713,1.92191854493771
"combo_bma","cpi_inflation","ye",9,-3.92695172904506,0.95276017138395,1.79473358661433
"combo_bma","gdp_growth","cum",10,-2.34746112171848,1.26729144670741,2.44127899655645
"combo_bma","gdp_growth","cum",11,-2.38317860905097,1.29556053688574,2.49351004119063
"combo_bma","gdp_growth","cum",12,-2.37660757602462,1.30823710522959,2.51864542506345
"combo_bma","gdp_growth","cum",2,-1.00298503671897,0.368523257047125,0.72309001456216
"combo_bma","gdp_growth","cum",3,-1.27235822628658,0.4652438297098,0.864954327836808
"combo_bma","gdp_growth","cum",4,-1.52145438305244,0.608574857418633,1.10706383375243
"combo_bma","gdp_growth","cum",5,-1.8832755285766,0.835932689259257,1.60533977736609
"combo_bma","gdp_growth","cum",6,-2.05447745894218,1.01538554151368,1.98275502313334
"combo_bma","gdp_growth","cum",7,-2.1545381989995,1.08519600501965,2.13789536339998
"combo_bma","gdp_growth","cum",8,-2.23185428189361,1.16600080815876,2.258929798344
"combo_bma","gdp_growth","cum",9,-2.30578664680269,1.19457302773124,2.33382883897415
"combo_bma","gdp_growth","q",1,-0.636295673987878,0.271802408127637,0.592889225413687
"combo_bma","gdp_growth","q",10,-1.11208483096597,0.30048063350853,0.644318392281894
